ATTRIBUTE_ALL_SAMPLES	ATTRIBUTE_Dilution	ATTRIBUTE_FILENAME	G1	G2	G3	G4	G5	G6	GNPSGROUP:0	GNPSGROUP:1	GNPSGROUP:125	GNPSGROUP:25	GNPSGROUP:5	GNPSGROUP:625	GNPSGROUP:BLANKS	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03	GNPSGROUP:SAMPLES	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1676788.619916048	258406.70559139474	18530.946388996636	1456.7431611329673	1572.532953450528	0.0	0.0	0.0	0.0	0.0	1677.4541757814582	2692.775307617444	0.0	1389244.23763951	1963404.302983627	1677717.3191250067	18017.108431640856	24785.969478514508	12789.76125683454	251572.91854650108	259011.8586685266	264635.3395591565	0.0	4717.598860351584	0.0	391351.1096022045	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"861","main.cluster index_upperinput":"861"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"861","main.cluster index_upperinput":"861"}	N/A	N/A	5.3160	0	0	N/A	12	861	-1	12	369.1444	0	369.1444	5870266.644033069
SAMPLES	1,125,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2320435.3332264996	342058.1612859018	14606.690599934955	0.0	920.8565175781773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2087488.7967133627	2260848.208374256	2612968.9945918806	3507.409499999614	16719.761526367918	23592.90077343733	282780.881669273	368656.1431021205	374737.45908631186	0.0	2762.569552734532	0.0	535604.2083259829	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"862","main.cluster index_upperinput":"862"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=62&task=b9c75ead4ad3431e82eb0b051d0c3d03	D-erythro-Sphinganine-1-phosphate	0.744678	6.9975	0	0	CCMSLIB00003269556	10	862	62	10	382.2713	0	382.2713	8034063.1248897435
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2566243.0002203602	217484.8485654125	914.8554222005322	1662.5460682778737	1358.6101797688332	0.0	0.0	0.0	0.0	0.0	1379.1862639159326	2177.796679687331	1430.6552612303576	2171879.197023818	3028780.5988537893	2498069.204783474	1217.5819550780886	0.0	1526.984311523508	237755.12646651297	197716.34103664334	216983.0781930812	0.0	1117.28404028316	2958.5464990233395	557532.7720912041	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"863","main.cluster index_upperinput":"863"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"863","main.cluster index_upperinput":"863"}	N/A	N/A	4.4641	0	0	N/A	13	863	-1	13	632.3278	0	632.3278	8362991.581368061
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2713571.79628571	263290.8668288696	49504.85833398414	10444.544844401367	4089.97926757766	0.0	0.0	0.0	0.0	0.0	3287.8263056645155	23990.77290039092	4055.035327148667	2211075.2045829613	3038646.5458816905	2890993.6383924773	42939.70140527258	85241.6550146482	20333.218582031644	420221.9406975398	285771.5182421896	83879.14154687941	0.0	7771.855833982858	4498.081968750122	608180.4091121085	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"864","main.cluster index_upperinput":"864"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"864","main.cluster index_upperinput":"864"}	N/A	N/A	5.6412	0	0	N/A	14	864	-1	14	715.7197	0	715.7197	9122706.136681627
SAMPLES	1,125,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1379392.2647674822	247788.48180630273	5795.253082845014	0.0	511.193457031291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	901550.93356213	1287043.3271664702	1949582.533573846	4337.367246093824	2564.265698241992	10484.126304199228	191885.38854669133	217135.13659003502	334344.9202821819	0.0	1533.580371093873	0.0	326697.43862273224	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"865","main.cluster index_upperinput":"865"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"865","main.cluster index_upperinput":"865"}	N/A	N/A	4.7594	0	0	N/A	10	865	-1	10	302.1015	0	302.1015	4900461.579340983
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3788275.8762974194	533935.1739111526	61374.995159830956	4967.829794270423	559.0424445800398	0.0	0.0	0.0	0.0	0.0	2187.8983281248534	5452.499868651912	7263.091186034503	3329192.137306903	4175392.6357168774	3860242.8558684783	26382.491066407558	25354.513570311497	132387.9808427738	319037.59826042544	551724.2882226548	731043.6352503775	994.6606442869493	682.4666894531704	0.0	877822.5835214508	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"866","main.cluster index_upperinput":"866"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"866","main.cluster index_upperinput":"866"}	N/A	N/A	11.6900	0	0	N/A	14	866	-1	14	551.4238	0	551.4238	13167338.752821762
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	845022.9423100252	232983.13947030305	42474.85039257847	817.4055859375685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2452.2167578127055	0.0	886656.7680126487	722229.6791789467	926182.3797384803	77461.35827246172	32790.547389648964	17172.645515624732	191388.6280266017	316617.05964063015	190943.73074367727	0.0	0.0	0.0	224259.66755176886	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"867","main.cluster index_upperinput":"867"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"867","main.cluster index_upperinput":"867"}	N/A	N/A	6.5291	0	0	N/A	10	867	-1	10	488.2683	0	488.2683	3363895.0132765328
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	947007.0231176919	144322.0128153521	18536.879136719097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	796056.567526418	875025.9020029805	1169938.599823677	17809.97473046905	23789.91652734387	14010.746152344369	171431.1347388387	151547.97229799294	109986.93140922466	0.0	0.0	0.0	221973.1830139526	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"868","main.cluster index_upperinput":"868"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"868","main.cluster index_upperinput":"868"}	N/A	N/A	6.6446	0	0	N/A	9	868	-1	9	531.2193	0	531.2193	3329597.7452092892
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1258817.723755697	265147.7690855676	11442.776573893247	1502.5202796223855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4507.560838867156	0.0	1086134.3658988266	936432.6674393335	1753886.137928931	24150.34424804563	0.0	10177.985473634111	100145.18678552733	201348.04408630976	493950.0763848658	0.0	0.0	0.0	307382.15793895605	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"869","main.cluster index_upperinput":"869"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=149&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	9.1904	0	0	N/A	9	869	149	9	361.1668	0	361.1668	4610732.369084341
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1936615.4234736473	648746.9772575643	14285.080478840679	5386.385057291463	2850.0907910155443	0.0	0.0	0.0	0.0	0.0	1631.1517031249373	1808.5098046872636	12719.49366406219	3539256.860811392	1449668.9266266767	820920.4829828737	8782.19365527361	23363.28963281177	10709.758148436656	326476.60427473736	559791.7556523454	1059972.5718456102	0.0	8550.272373046633	0.0	521576.7914116719	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"870","main.cluster index_upperinput":"870"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2303	0	0	N/A	13	870	15	13	1122.4374	0	1122.4374	7823651.87117508
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3785443.0596595993	456799.46843408974	2971.4645633954124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4044448.483961285	3872938.0817167126	3438942.6133008003	1562.100587036454	1328.4315201414665	6023.861583008317	262179.46635194094	279152.2843145453	829066.654635783	0.0	0.0	0.0	849042.7985314169	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"871","main.cluster index_upperinput":"871"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"871","main.cluster index_upperinput":"871"}	N/A	N/A	11.4341	0	0	N/A	9	871	-1	9	587.4641	0	587.4641	12735641.977971254
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4203830.945483379	468131.27200849407	41312.0225564776	9576.426562988467	13618.086164062495	0.0	0.0	0.0	0.0	0.0	2957.13133740215	4701.519457031967	21070.628894531284	3216525.408920771	4629269.985415899	4765697.442113467	32643.00053857605	52964.61816210839	38328.44896874836	324349.97125687747	410787.9406545747	669255.9041140301	0.0	26960.39930761695	13893.859184570538	947293.7505550804	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"872","main.cluster index_upperinput":"872"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	5.6288	0	0	N/A	14	872	66	14	804.9345	0	804.9345	14209406.258326204
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8397153.127175365	221719.31292131802	3613.6630385744625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9276836.061287232	4656500.386079611	11258122.93415925	4562.904550780972	2050.544285156954	4227.540279785461	119448.28787797785	169778.6384094116	375931.0124765646	0.0	0.0	0.0	1724497.2206270513	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"873","main.cluster index_upperinput":"873"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	7.0765	0	0	N/A	9	873	12	9	540.3051	0	540.3051	25867458.30940577
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6571195.446372408	1000059.9149701741	40058.55674609181	5135.950145507786	7252.277392903618	0.0	0.0	0.0	0.0	0.0	2510.890470703508	6583.174775390105	6313.785190429744	5840459.484004851	5697160.036281273	8175966.8188311	56578.83030077957	32949.92071874731	30646.919218748546	276988.08548846765	1396509.1232713857	1326682.536150669	6677.640320312343	11626.961233398892	3452.23062499962	1524740.429125417	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"874","main.cluster index_upperinput":"874"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2166	0	0	N/A	15	874	35	15	1240.9103	0	1240.9103	22871106.436881263
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1263797.7244583797	185908.24966021467	9422.336046549333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1328717.5057237607	1172865.8916900854	1289809.7759612931	9845.729464355289	4914.741269531301	13506.537405761412	199085.8666763343	115556.86324739069	243082.01905691903	0.0	0.0	0.0	291825.6620330287	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"875","main.cluster index_upperinput":"875"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.9190	0	0	N/A	9	875	33	9	552.2599	0	552.2599	4377384.930495431
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1184764.3910166216	187327.11918799471	7348.847054036789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1379816.9769784284	1221458.2659148104	953017.9301566257	3071.1199667971723	13692.470265625392	5282.950929687801	154830.15679985075	248483.27772135247	158667.92304278092	0.0	0.0	0.0	275888.0714517306	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"876","main.cluster index_upperinput":"876"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"876","main.cluster index_upperinput":"876"}	N/A	N/A	7.2643	0	0	N/A	9	876	-1	9	256.6790	0	256.6790	4138321.0717759584
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4540952.365970189	831538.38465197	36148.29497916669	476.62403190114907	0.0	0.0	0.0	0.0	0.0	0.0	1429.8720957034473	0.0	0.0	3058791.316123485	4341069.951146981	6222995.8306401	41007.1132568347	33340.426962889236	34097.34471777614	356099.41882774746	684980.883109005	1453534.8520191575	0.0	0.0	0.0	1081823.1339266454	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"877","main.cluster index_upperinput":"877"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=b9c75ead4ad3431e82eb0b051d0c3d03	1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine	0.968482	8.8277	0	0	CCMSLIB00003269115	10	877	31	10	552.4015	0	552.4015	16227347.00889968
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1630070.1798515657	191428.64242137986	22274.44981900981	4844.3615444337765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14533.08463330133	1419755.28553404	1571375.0650280903	1899080.1889925667	36831.18281250035	5156.176314452736	24835.99033007634	126018.32574795562	189835.36294735793	258432.23856882605	0.0	0.0	0.0	369723.52672727784	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"878","main.cluster index_upperinput":"878"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"878","main.cluster index_upperinput":"878"}	N/A	N/A	7.0532	0	0	N/A	10	878	-1	10	509.3345	0	509.3345	5545852.900909167
