ATTRIBUTE_ALL_SAMPLES	ATTRIBUTE_Dilution	ATTRIBUTE_FILENAME	G1	G2	G3	G4	G5	G6	GNPSGROUP:0	GNPSGROUP:1	GNPSGROUP:125	GNPSGROUP:25	GNPSGROUP:5	GNPSGROUP:625	GNPSGROUP:BLANKS	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03	GNPSGROUP:SAMPLES	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2792090.0	0.0	1793600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1528560.0	0.0	1263530.0	0.0	1793600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4585690.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1300","main.cluster index_upperinput":"1300"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=163&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	18.3753	0	0	N/A	3	1300	163	3	393.8846	0	393.8846	4585690.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7004480.0	0.0	4777190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3927220.0	0.0	3077260.0	0.0	4777190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11781670.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1301","main.cluster index_upperinput":"1301"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=137&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	597.9802	0	0	N/A	3	1301	137	3	329.2692	0	329.2692	11781670.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2662850.0	0.0	1737880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1466910.0	0.0	1195940.0	0.0	1737880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4400730.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1302","main.cluster index_upperinput":"1302"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=131&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	352.4140	0	0	N/A	3	1302	131	3	601.2654	0	601.2654	4400730.0
SAMPLES,BLANKS	1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	25027900.0	52380000.0	0.0	0.0	0.0	0.0	25027900.0	25027900.0	0.0	0.0	0.0	0.0	0.0	0.0	25802600.0	0.0	26577400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52380000.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1303","main.cluster index_upperinput":"1303"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1303","main.cluster index_upperinput":"1303"}	N/A	N/A	579.0916	0	0	N/A	3	1303	-1	3	838.6297	0	838.6297	77407900.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2376235.0	0.0	2165970.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1514070.0	0.0	862165.0	0.0	2165970.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4542205.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1304","main.cluster index_upperinput":"1304"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	360.8960	0	0	N/A	3	1304	97	3	869.1431	0	869.1431	4542205.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6522380.0	0.0	3592720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3371700.0	0.0	3150680.0	0.0	3592720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10115100.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1305","main.cluster index_upperinput":"1305"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1305","main.cluster index_upperinput":"1305"}	N/A	N/A	352.4751	0	0	N/A	3	1305	-1	3	534.3160	0	534.3160	10115100.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16783740.0	0.0	20301000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12361600.0	0.0	4422140.0	20301000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37084740.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1306","main.cluster index_upperinput":"1306"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	583.5529	0	0	N/A	3	1306	11	3	813.6500	0	813.6500	37084740.0
SAMPLES	1	L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2427885.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	809295.0	0.0	1618590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2427885.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1307","main.cluster index_upperinput":"1307"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1307","main.cluster index_upperinput":"1307"}	N/A	N/A	240.1293	0	0	N/A	2	1307	-1	2	763.7756	0	763.7756	2427885.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2987650.0	0.0	1656710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1548120.0	0.0	1439530.0	0.0	1656710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4644360.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1308","main.cluster index_upperinput":"1308"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1308","main.cluster index_upperinput":"1308"}	N/A	N/A	313.4430	0	0	N/A	3	1308	-1	3	315.1329	0	315.1329	4644360.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4745530.0	0.0	1477760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2074430.0	0.0	2671100.0	0.0	1477760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6223290.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1309","main.cluster index_upperinput":"1309"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=60&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	579.8752	0	0	N/A	3	1309	60	3	244.1901	0	244.1901	6223290.0
SAMPLES	125,1	L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2001936.0	1236060.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1079330.0	0.0	922606.0	0.0	0.0	0.0	0.0	0.0	1236060.0	0.0	0.0	0.0	3237996.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1310","main.cluster index_upperinput":"1310"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1310","main.cluster index_upperinput":"1310"}	N/A	N/A	375.7231	0	0	N/A	3	1310	-1	3	318.2220	0	318.2220	3237996.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3795990.0	0.0	3326190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2374060.0	0.0	1421930.0	0.0	3326190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7122180.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1311","main.cluster index_upperinput":"1311"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	353.8409	0	0	N/A	3	1311	97	3	869.2422	0	869.2422	7122180.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2338160.0	0.0	1468270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1268810.0	0.0	1069350.0	0.0	1468270.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3806430.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1312","main.cluster index_upperinput":"1312"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1312","main.cluster index_upperinput":"1312"}	N/A	N/A	357.7666	0	0	N/A	3	1312	-1	3	373.2739	0	373.2739	3806430.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4407570.0	0.0	2174640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2194070.0	0.0	2213500.0	0.0	2174640.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6582210.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1313","main.cluster index_upperinput":"1313"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1313","main.cluster index_upperinput":"1313"}	N/A	N/A	574.2189	0	0	N/A	3	1313	-1	3	844.6177	0	844.6177	6582210.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7551390.0	0.0	3724180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3758520.0	0.0	3792870.0	0.0	3724180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11275570.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1314","main.cluster index_upperinput":"1314"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1314","main.cluster index_upperinput":"1314"}	N/A	N/A	18.1491	0	0	N/A	3	1314	-1	3	152.0219	0	152.0219	11275570.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97025000.0	0.0	52396500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49807200.0	0.0	47217800.0	0.0	52396500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149421500.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1315","main.cluster index_upperinput":"1315"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=255&task=2c48a477ec094123987cdf90db4be8e4	N-Acetyl-L-tyrosine	0.995592	30.5297	0	0	CCMSLIB00003445292	3	1315	255	3	136.0755	0	136.0755	149421500.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5923350.0	0.0	3338910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3087420.0	0.0	2835930.0	0.0	3338910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9262260.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1316","main.cluster index_upperinput":"1316"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=37&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	338.9531	0	0	N/A	3	1316	37	3	1106.0914	0	1106.0914	9262260.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2532810.0	0.0	1648600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1393800.0	0.0	1139010.0	0.0	1648600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4181410.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1317","main.cluster index_upperinput":"1317"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	249.8943	0	0	N/A	3	1317	5	3	612.3107	0	612.3107	4181410.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7923580.0	0.0	3439710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3787760.0	0.0	4135820.0	0.0	3439710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11363290.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1318","main.cluster index_upperinput":"1318"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	333.9964	0	0	N/A	3	1318	39	3	715.6085	0	715.6085	11363290.0
SAMPLES	1	L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18852150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6284050.0	0.0	12568100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18852150.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1319","main.cluster index_upperinput":"1319"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1319","main.cluster index_upperinput":"1319"}	N/A	N/A	36.3857	0	0	N/A	2	1319	-1	2	292.9742	0	292.9742	18852150.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2451090.0	0.0	1394860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1281980.0	0.0	1169110.0	0.0	1394860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3845950.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1320","main.cluster index_upperinput":"1320"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	579.6315	0	0	N/A	3	1320	30	3	577.4818	0	577.4818	3845950.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9277870.0	0.0	7940510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5739460.0	0.0	3538410.0	0.0	7940510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17218380.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1321","main.cluster index_upperinput":"1321"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=81&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	211.0150	0	0	N/A	3	1321	81	3	279.1365	0	279.1365	17218380.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164727792.0	0.0	273419008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146048992.0	0.0	18678800.0	0.0	273419008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	438146800.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1322","main.cluster index_upperinput":"1322"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=2c48a477ec094123987cdf90db4be8e4	1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine	0.946587	584.3044	0	0	CCMSLIB00003173921	3	1322	11	3	788.6141	0	788.6141	438146800.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2300150.0	0.0	1573540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1291230.0	0.0	1008920.0	0.0	1573540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3873690.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1323","main.cluster index_upperinput":"1323"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1323","main.cluster index_upperinput":"1323"}	N/A	N/A	268.4585	0	0	N/A	3	1323	-1	3	302.1016	0	302.1016	3873690.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4467830.0	0.0	2633710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2367180.0	0.0	2100650.0	0.0	2633710.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7101540.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1324","main.cluster index_upperinput":"1324"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	329.7042	0	0	N/A	3	1324	39	3	919.8517	0	919.8517	7101540.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2582540.0	0.0	1440090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1340880.0	0.0	1241660.0	0.0	1440090.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4022630.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1325","main.cluster index_upperinput":"1325"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	612.3797	0	0	N/A	3	1325	30	3	336.3251	0	336.3251	4022630.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3218530.0	0.0	1963120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1727220.0	0.0	1491310.0	0.0	1963120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5181650.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1326","main.cluster index_upperinput":"1326"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	509.4522	0	0	N/A	3	1326	30	3	336.3178	0	336.3178	5181650.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4639710.0	0.0	3564870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2734860.0	0.0	1904850.0	0.0	3564870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8204580.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1327","main.cluster index_upperinput":"1327"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	371.0265	0	0	N/A	3	1327	97	3	1093.1765	0	1093.1765	8204580.0
SAMPLES	25,1	L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1671480.0	0.0	3342950.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1671480.0	0.0	0.0	0.0	3342950.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5014430.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1328","main.cluster index_upperinput":"1328"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"1328","main.cluster index_upperinput":"1328"}	N/A	N/A	518.0495	0	0	N/A	2	1328	-1	2	818.5784	0	818.5784	5014430.0
