#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
3063	M+H-H2O	105835447	1	15-Oxo-11Z,13E-eicosadienoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin3063	InChI=1S/C20H34O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h9,11,14,17H,2-8,10,12-13,15-16,18H2,1H3,(H,22,23)/b11-9-,17-14+	N/A	HCD	Positive	ESI	305.247	lib-00000.mgf	Bronze	3	0.6824	4.89885	0.00149536	1	NIST17	NIST	305.247	N/A	552.086	20	CCCCCC(=O)C=CC=CCCCCCCCCCC(=O)O	1	305.246	spectra/specs_ms.pklbin	CCMSLIB00003258539	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3071	M+H	90899222	1	p-Hydroxybenzoylecgonine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3071	InChI=1S/C16H19NO5/c1-17-10-4-7-12(17)14(15(19)20)13(8-10)22-16(21)9-2-5-11(18)6-3-9/h2-3,5-6,10,12-14,18H,4,7-8H2,1H3,(H,19,20)	N/A	HCD	Positive	ESI	306.134	lib-00000.mgf	Bronze	3	0.956029	1.99374	0.000610352	1	NIST17	NIST	306.134	N/A	209.558	7	CN1C2CCC1C(C(C2)OC(=O)C3=CC=C(C=C3)O)C(=O)O	1	306.133	spectra/specs_ms.pklbin	CCMSLIB00003441557	3000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
310	M+H	6674222	1	1,8-Diazabicyclo[5.4.0]undec-7-ene	Isolated	NIST	0.0	spectra/specs_ms.pklbin310	InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2	N/A	HCD	Positive	ESI	153.139	lib-00000.mgf	Bronze	3	0.680721	3.88598	0.000595093	1	NIST17	NIST	153.139	N/A	721.126	4	C1CCC2=NCCCN2CC1	1	153.138	spectra/specs_ms.pklbin	CCMSLIB00003265543	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3110	M+H	1191419	1	Linolenic acid ethyl ester	Isolated	NIST	0.0	spectra/specs_ms.pklbin3110	InChI=1S/C20H34O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h5-6,8-9,11-12H,3-4,7,10,13-19H2,1-2H3/b6-5-,9-8-,12-11-	N/A	HCD	Positive	ESI	307.263	lib-00000.mgf	Bronze	3	0.726047	3.97283	0.0012207	1	NIST17	NIST	307.263	N/A	363.067	17	CCC=CCC=CCC=CCCCCCCCC(=O)OCC	1	307.262	spectra/specs_ms.pklbin	CCMSLIB00003336603	2957.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3148	M+H	21482122	1	Pentapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin3148	InChI=1S/C15H32O6/c1-11(17)7-18-13(3)9-20-15(5)10-21-14(4)8-19-12(2)6-16/h11-17H,6-10H2,1-5H3	N/A	Q-TOF	Positive	ESI	309.227	lib-00000.mgf	Bronze	3	0.924915	3.8489	0.00119019	1	NIST17	NIST	309.227	N/A	290.965	4	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)O	1	309.226	spectra/specs_ms.pklbin	CCMSLIB00003231091	16843.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3159	M+H	85075827	1	Oleoyl ethylamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin3159	InChI=1S/C20H39NO/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(22)21-4-2/h11-12H,3-10,13-19H2,1-2H3,(H,21,22)/b12-11-	N/A	HCD	Positive	ESI	310.31	lib-00000.mgf	Bronze	3	0.735375	4.52389	0.00140381	1	NIST17	NIST	310.31	N/A	589.593	32	CCCCCCCCC=CCCCCCCCC(=O)NCC	1	310.309	spectra/specs_ms.pklbin	CCMSLIB00003505106	7846.01	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3165	M+H	3422397	1	.alpha.-L-Glu-L-Tyr	Isolated	NIST	0.0	spectra/specs_ms.pklbin3165	InChI=1S/C14H18N2O6/c15-10(5-6-12(18)19)13(20)16-11(14(21)22)7-8-1-3-9(17)4-2-8/h1-4,10-11,17H,5-7,15H2,(H,16,20)(H,18,19)(H,21,22)/t10-,11-/m0/s1	N/A	HCD	Positive	ESI	311.124	lib-00000.mgf	Bronze	3	0.836175	2.64838	0.000823975	1	NIST17	NIST	311.124	N/A	56.0904	8	C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CCC(=O)O)N)O	1	311.123	spectra/specs_ms.pklbin	CCMSLIB00003728686	5969.55	UPDATE-SINGLE-ANNOTATED-BRONZE	 
317	M+H	126216	1	Fenchone	Isolated	NIST	0.0	spectra/specs_ms.pklbin317	InChI=1S/C10H16O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7H,4-6H2,1-3H3	N/A	HCD	Positive	ESI	153.127	lib-00000.mgf	Bronze	3	0.790545	69.2551	0.0106049	1	NIST17	NIST	153.127	N/A	192.771	13	CC1(C2CCC(C2)(C1=O)C)C	1	153.138	spectra/specs_ms.pklbin	CCMSLIB00003407989	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3196	M+H	2577404	1	Phe-Phe	Isolated	NIST	0.0	spectra/specs_ms.pklbin3196	InChI=1S/C18H20N2O3/c19-15(11-13-7-3-1-4-8-13)17(21)20-16(18(22)23)12-14-9-5-2-6-10-14/h1-10,15-16H,11-12,19H2,(H,20,21)(H,22,23)/t15-,16-/m0/s1	N/A	HCD	Positive	ESI	313.155	lib-00000.mgf	Bronze	3	0.932972	2.2414	0.000701904	1	NIST17	NIST	313.155	N/A	254.373	6	C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N	1	313.154	spectra/specs_ms.pklbin	CCMSLIB00003736395	4998.13	UPDATE-SINGLE-ANNOTATED-BRONZE	 
327	M+H	6674222	1	1,8-Diazabicyclo[5.4.0]undec-7-ene	Isolated	NIST	0.0	spectra/specs_ms.pklbin327	InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2	N/A	HCD	Positive	ESI	153.139	lib-00000.mgf	Bronze	3	0.675736	3.88598	0.000595093	1	NIST17	NIST	153.139	N/A	712.297	3	C1CCC2=NCCCN2CC1	1	153.138	spectra/specs_ms.pklbin	CCMSLIB00003265542	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3285	M+H	66357355	1	Ranitidine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3285	InChI=1S/C13H22N4O3S/c1-14-13(9-17(18)19)15-6-7-21-10-12-5-4-11(20-12)8-16(2)3/h4-5,9,14-15H,6-8,10H2,1-3H3/b13-9+	N/A	HCD	Positive	ESI	315.148	lib-00000.mgf	Bronze	3	0.825903	1.54937	0.000488281	1	NIST17	NIST	315.148	N/A	89.8326	12	CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C	1	315.148	spectra/specs_ms.pklbin	CCMSLIB00003363190	3000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3319	M+H	3992458	1	Decanoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3319	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3/t15-/m1/s1	N/A	HCD	Positive	ESI	316.248	lib-00000.mgf	Bronze	3	0.973143	0.675492	0.000213623	1	NIST17	NIST	316.248	N/A	348.157	12	CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	316.248	spectra/specs_ms.pklbin	CCMSLIB00003423587	8974.43	UPDATE-SINGLE-ANNOTATED-BRONZE	 
334	M+H	6674222	1	1,8-Diazabicyclo[5.4.0]undec-7-ene	Isolated	NIST	0.0	spectra/specs_ms.pklbin334	InChI=1S/C9H16N2/c1-2-5-9-10-6-4-8-11(9)7-3-1/h1-8H2	N/A	HCD	Positive	ESI	153.139	lib-00000.mgf	Bronze	3	0.728648	3.88598	0.000595093	1	NIST17	NIST	153.139	N/A	736.427	4	C1CCC2=NCCCN2CC1	1	153.138	spectra/specs_ms.pklbin	CCMSLIB00003265542	1000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3358	M+H	13123358	1	Trp-Leu	Isolated	NIST	0.0	spectra/specs_ms.pklbin3358	InChI=1S/C17H23N3O3/c1-10(2)7-15(17(22)23)20-16(21)13(18)8-11-9-19-14-6-4-3-5-12(11)14/h3-6,9-10,13,15,19H,7-8,18H2,1-2H3,(H,20,21)(H,22,23)/t13-,15-/m0/s1	N/A	HCD	Positive	ESI	318.181	lib-00000.mgf	Bronze	3	0.836843	0.671388	0.000213623	1	NIST17	NIST	318.181	N/A	261.943	6	CC(C)CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N	1	318.181	spectra/specs_ms.pklbin	CCMSLIB00003737859	3000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3373	M+H	0	1	Trp-Asn	Isolated	NIST	0.0	spectra/specs_ms.pklbin3373	InChI=1S/C15H18N4O4/c16-10(14(21)19-12(15(22)23)6-13(17)20)5-8-7-18-11-4-2-1-3-9(8)11/h1-4,7,10,12,18H,5-6,16H2,(H2,17,20)(H,19,21)(H,22,23)/t10-,12-/m0/s1	N/A	Q-TOF	Positive	ESI	319.14	lib-00000.mgf	Bronze	3	0.898557	3.44248	0.00109863	1	NIST17	NIST	319.14	N/A	58.3667	10	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CC(=O)N)C(=O)O)N	1	319.139	spectra/specs_ms.pklbin	CCMSLIB00003214243	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3382	M+H	71387581	1	m-Hydroxycocaine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3382	InChI=1S/C17H21NO5/c1-18-11-6-7-13(18)15(17(21)22-2)14(9-11)23-16(20)10-4-3-5-12(19)8-10/h3-5,8,11,13-15,19H,6-7,9H2,1-2H3	N/A	Q-TOF	Positive	ESI	320.149	lib-00000.mgf	Bronze	3	0.911803	4.00356	0.00128174	1	NIST17	NIST	320.149	N/A	227.569	3	CN1C2CCC1C(C(C2)OC(=O)C3=CC(=CC=C3)O)C(=O)OC	1	320.148	spectra/specs_ms.pklbin	CCMSLIB00003189849	3000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3393	M+H	100903	1	N4-Acetylsulfamethazine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3393	InChI=1S/C14H16N4O3S/c1-9-8-10(2)16-14(15-9)18-22(20,21)13-6-4-12(5-7-13)17-11(3)19/h4-8H,1-3H3,(H,17,19)(H,15,16,18)	N/A	HCD	Positive	ESI	321.102	lib-00000.mgf	Bronze	3	0.730217	1.80576	0.000579834	1	NIST17	NIST	321.102	N/A	247.975	7	CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C)C	1	321.101	spectra/specs_ms.pklbin	CCMSLIB00003596151	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
344	M+H	71001	1	L-Histidine	Isolated	NIST	0.0	spectra/specs_ms.pklbin344	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	N/A	HCD	Positive	ESI	156.077	lib-00000.mgf	Bronze	3	0.88858	1.27094	0.000198364	1	NIST17	NIST	156.077	N/A	16.5001	5	C1=C(NC=N1)CC(C(=O)[O-])[NH3+]	1	156.077	spectra/specs_ms.pklbin	CCMSLIB00003305927	9973.53	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3483	M+H	68171528	1	Linoleoyl ethanolamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin3483	InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)/b7-6-,10-9-	N/A	HCD	Positive	ESI	324.29	lib-00000.mgf	Bronze	3	0.806228	2.16444	0.000701904	1	NIST17	NIST	324.29	N/A	503.06	17	CCCCCC=CCC=CCCCCCCCC(=O)NCCO	1	324.289	spectra/specs_ms.pklbin	CCMSLIB00003483681	2968.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3488	M+H	59729338	1	Citalopram	Isolated	NIST	0.0	spectra/specs_ms.pklbin3488	InChI=1S/C20H21FN2O/c1-23(2)11-3-10-20(17-5-7-18(21)8-6-17)19-9-4-15(13-22)12-16(19)14-24-20/h4-9,12H,3,10-11,14H2,1-2H3	N/A	HCD	Positive	ESI	325.171	lib-00000.mgf	Bronze	3	0.9048	3.37863	0.00109863	1	NIST17	NIST	325.171	N/A	311.687	16	CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F	1	325.17	spectra/specs_ms.pklbin	CCMSLIB00003298578	2988.61	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3497	M+H	111580	1	N-Oleoylethanolamine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3497	InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)/b10-9-	N/A	HCD	Positive	ESI	326.305	lib-00000.mgf	Bronze	3	0.682682	1.21582	0.000396729	1	NIST17	NIST	326.305	N/A	528.003	14	CCCCCCCCC=CCCCCCCCC(=O)NCCO	1	326.305	spectra/specs_ms.pklbin	CCMSLIB00003483739	1995.33	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3528	M+H	16110104	1	p-Acetamidophenyl .beta.-D-glucuronide	Isolated	NIST	0.0	spectra/specs_ms.pklbin3528	InChI=1S/C14H17NO8/c1-6(16)15-7-2-4-8(5-3-7)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h2-5,9-12,14,17-19H,1H3,(H,15,16)(H,20,21)/t9-,10-,11+,12-,14+/m0/s1	N/A	HCD	Positive	ESI	328.103	lib-00000.mgf	Bronze	3	0.934783	2.13928	0.000701904	1	NIST17	NIST	328.103	N/A	42.5885	20	CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O	1	328.102	spectra/specs_ms.pklbin	CCMSLIB00003377423	8981.12	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3536	M+H	111579	1	Stearoyl ethanolamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin3536	InChI=1S/C20H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h22H,2-19H2,1H3,(H,21,23)	N/A	HCD	Positive	ESI	328.321	lib-00000.mgf	Bronze	3	0.740385	3.06736	0.00100708	1	NIST17	NIST	328.321	N/A	561.137	5	CCCCCCCCCCCCCCCCCC(=O)NCCO	1	328.32	spectra/specs_ms.pklbin	CCMSLIB00003483715	3947.54	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3539	M+H+2i	6145739	1	Tris(2-chloropropyl) phosphate	Isolated	NIST	0.0	spectra/specs_ms.pklbin3539	InChI=1S/C9H18Cl3O4P/c1-7(10)4-14-17(13,15-5-8(2)11)16-6-9(3)12/h7-9H,4-6H2,1-3H3	N/A	HCD	Positive	ESI	329.005	lib-00000.mgf	Bronze	3	0.905327	0.927571	0.000305176	1	NIST17	NIST	329.005	N/A	408.513	4	CC(COP(=O)(OCC(C)Cl)OCC(C)Cl)Cl	1	329.005	spectra/specs_ms.pklbin	CCMSLIB00003683892	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3551	M+H	50763207	1	trans-Cinnamoylcocaine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3551	N/A	N/A	HCD	Positive	ESI	330.17	lib-00000.mgf	Bronze	3	0.85808	3.05019	329.161	1	NIST17	NIST	330.17	N/A	271.825	10	N/A	2	330.169	spectra/specs_ms.pklbin	CCMSLIB00003535710	3000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3602	Cat	16287711	1	Benzyldimethyltetradecylammonium cation	Isolated	NIST	0.0	spectra/specs_ms.pklbin3602	InChI=1S/C23H42N/c1-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2,3)22-23-19-16-15-17-20-23/h15-17,19-20H,4-14,18,21-22H2,1-3H3/q+1	N/A	HCD	Positive	ESI	332.331	lib-00000.mgf	Bronze	3	0.818705	3.67315	0.0012207	1	NIST17	NIST	332.331	N/A	463.058	3	CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	1	332.33	spectra/specs_ms.pklbin	CCMSLIB00003378694	6903.02	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3626	M+H	0	1	Glu-Trp	Isolated	NIST	0.0	spectra/specs_ms.pklbin3626	InChI=1S/C16H19N3O5/c17-11(5-6-14(20)21)15(22)19-13(16(23)24)7-9-8-18-12-4-2-1-3-10(9)12/h1-4,8,11,13,18H,5-7,17H2,(H,19,22)(H,20,21)(H,23,24)/t11-,13-/m0/s1	N/A	HCD	Positive	ESI	334.14	lib-00000.mgf	Bronze	3	0.735436	2.10063	0.000701904	1	NIST17	NIST	334.14	N/A	216.695	9	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CCC(=O)O)N	1	334.139	spectra/specs_ms.pklbin	CCMSLIB00003727998	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3627	M+H	0	1	Trp-Glu	Isolated	NIST	0.0	spectra/specs_ms.pklbin3627	InChI=1S/C16H19N3O5/c17-11(7-9-8-18-12-4-2-1-3-10(9)12)15(22)19-13(16(23)24)5-6-14(20)21/h1-4,8,11,13,18H,5-7,17H2,(H,19,22)(H,20,21)(H,23,24)/t11-,13-/m0/s1	N/A	Q-TOF	Positive	ESI	334.14	lib-00000.mgf	Bronze	3	0.933965	2.10063	0.000701904	1	NIST17	NIST	334.14	N/A	103.179	12	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CCC(=O)O)C(=O)O)N	1	334.139	spectra/specs_ms.pklbin	CCMSLIB00003214192	5979.91	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3700	M+H	112845	1	Erucamide	Isolated	NIST	0.0	spectra/specs_ms.pklbin3700	InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-	N/A	HCD	Positive	ESI	338.342	lib-00000.mgf	Bronze	3	0.872351	2.07454	0.000701904	1	NIST17	NIST	338.342	N/A	547.106	30	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	1	338.341	spectra/specs_ms.pklbin	CCMSLIB00003270773	33882.1	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3712	M+H	329216673	1	1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl-	Isolated	NIST	0.0	spectra/specs_ms.pklbin3712	InChI=1S/C19H21N3OS/c23-14-13-21-9-11-22(12-10-21)19-15-5-1-3-7-17(15)24-18-8-4-2-6-16(18)20-19/h1-8,23H,9-14H2	N/A	HCD	Positive	ESI	340.148	lib-00000.mgf	Bronze	3	0.902198	0.62803	0.000213623	1	NIST17	NIST	340.148	N/A	288.904	8	C1CN(CCN1CCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	1	340.148	spectra/specs_ms.pklbin	CCMSLIB00003617613	4986.75	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3735	M+H	0	1	His-Trp	Isolated	NIST	0.0	spectra/specs_ms.pklbin3735	InChI=1S/C17H19N5O3/c18-13(6-11-8-19-9-21-11)16(23)22-15(17(24)25)5-10-7-20-14-4-2-1-3-12(10)14/h1-4,7-9,13,15,20H,5-6,18H2,(H,19,21)(H,22,23)(H,24,25)/t13-,15-/m0/s1	N/A	HCD	Positive	ESI	342.156	lib-00000.mgf	Bronze	3	0.956314	0.267576	9.15527e-05	1	NIST17	NIST	342.156	N/A	54.3789	10	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)C(CC3=CN=CN3)N	1	342.156	spectra/specs_ms.pklbin	CCMSLIB00003728108	8954.09	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3767	M+H	25518541	1	Lauroyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3767	InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3/t17-/m1/s1	N/A	HCD	Positive	ESI	344.28	lib-00000.mgf	Bronze	3	0.895159	1.50691	0.000518799	1	NIST17	NIST	344.28	N/A	380.637	10	CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	344.279	spectra/specs_ms.pklbin	CCMSLIB00003270235	5905.77	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3773	M+H	57852	1	Testosterone propionate	Isolated	NIST	0.0	spectra/specs_ms.pklbin3773	InChI=1S/C22H32O3/c1-4-20(24)25-19-8-7-17-16-6-5-14-13-15(23)9-11-21(14,2)18(16)10-12-22(17,19)3/h13,16-19H,4-12H2,1-3H3/t16-,17-,18-,19-,21-,22-/m0/s1	N/A	HCD	Positive	ESI	345.242	lib-00000.mgf	Bronze	3	0.68745	13.3476	0.00460815	1	NIST17	NIST	345.242	N/A	377.107	24	CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	1	345.247	spectra/specs_ms.pklbin	CCMSLIB00003263436	999.999	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3838	M+Na	16110104	1	p-Acetamidophenyl .beta.-D-glucuronide	Isolated	NIST	0.0	spectra/specs_ms.pklbin3838	InChI=1S/C14H17NO8/c1-6(16)15-7-2-4-8(5-3-7)22-14-11(19)9(17)10(18)12(23-14)13(20)21/h2-5,9-12,14,17-19H,1H3,(H,15,16)(H,20,21)/t9-,10-,11+,12-,14+/m0/s1	N/A	IT-FT/ion trap with FTMS	Positive	ESI	350.085	lib-00000.mgf	Bronze	3	0.949613	1.65627	0.000579834	1	NIST17	NIST	350.085	N/A	42.7441	4	CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O	1	350.084	spectra/specs_ms.pklbin	CCMSLIB00003377466	5977.56	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3923	M+H	24587415	1	Phe-Trp	Isolated	NIST	0.0	spectra/specs_ms.pklbin3923	InChI=1S/C20H21N3O3/c21-16(10-13-6-2-1-3-7-13)19(24)23-18(20(25)26)11-14-12-22-17-9-5-4-8-15(14)17/h1-9,12,16,18,22H,10-11,21H2,(H,23,24)(H,25,26)/t16-,18-/m0/s1	N/A	HCD	Positive	ESI	352.166	lib-00000.mgf	Bronze	3	0.949674	1.64648	0.000579834	1	NIST17	NIST	352.166	N/A	263.164	16	C1=CC=C(C=C1)CC(C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)[O-])[NH3+]	1	352.165	spectra/specs_ms.pklbin	CCMSLIB00003728025	8986.95	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4031	M+H-2H2O	474259	1	Chenodeoxycholic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin4031	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20-,22+,23+,24-/m1/s1	N/A	HCD	Positive	ESI	357.279	lib-00000.mgf	Bronze	3	0.866125	2.22083	0.000793457	1	NIST17	NIST	357.279	N/A	434.717	45	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	1	357.278	spectra/specs_ms.pklbin	CCMSLIB00003456271	5866.93	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4065	M+H	53065	1	Cortisone	Isolated	NIST	0.0	spectra/specs_ms.pklbin4065	InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1	N/A	Q-TOF	Positive	ESI	361.201	lib-00000.mgf	Bronze	3	0.738018	0.253468	9.15527e-05	1	NIST17	NIST	361.201	N/A	323.366	21	CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C	1	361.201	spectra/specs_ms.pklbin	CCMSLIB00003185738	2936.91	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4092	M+H	50237	1	Hydrocortisone	Isolated	NIST	0.0	spectra/specs_ms.pklbin4092	InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1	N/A	Q-TOF	Positive	ESI	363.217	lib-00000.mgf	Bronze	3	0.915756	1.68041	0.000610352	1	NIST17	NIST	363.217	N/A	320.303	49	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	1	363.216	spectra/specs_ms.pklbin	CCMSLIB00003181424	4663.71	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4152	M+H	26787780	1	Amoxicillin	Isolated	NIST	0.0	spectra/specs_ms.pklbin4152	InChI=1S/C16H19N3O5S/c1-16(2)11(15(23)24)19-13(22)10(14(19)25-16)18-12(21)9(17)7-3-5-8(20)6-4-7/h3-6,9-11,14,20H,17H2,1-2H3,(H,18,21)(H,23,24)/t9?,10-,11+,14-/m1/s1	N/A	HCD	Positive	ESI	366.112	lib-00000.mgf	Bronze	3	0.903716	0.583491	0.000213623	1	NIST17	NIST	366.112	N/A	61.4614	13	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C	1	366.112	spectra/specs_ms.pklbin	CCMSLIB00003474212	2000	UPDATE-SINGLE-ANNOTATED-BRONZE	 
4179	M+H-H2O	80999	1	5.alpha.-Cholest-7-en-3.beta.-ol	Isolated	NIST	0.0	spectra/specs_ms.pklbin4179	N/A	N/A	HCD	Positive	ESI	369.352	lib-00000.mgf	Bronze	3	0.817217	1.56987	0.000579834	1	NIST17	NIST	369.352	N/A	7.73132	31	N/A	1	369.351	spectra/specs_ms.pklbin	CCMSLIB00003718458	204842	UPDATE-SINGLE-ANNOTATED-BRONZE	 
421	M+H	541151	1	L-Carnitine	Isolated	NIST	0.0	spectra/specs_ms.pklbin421	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3	N/A	HCD	Positive	ESI	162.113	lib-00000.mgf	Bronze	3	0.974981	3.10611	0.00050354	1	NIST17	NIST	162.113	N/A	18.8206	7	C[N+](C)(C)CC(CC(=O)[O-])O	1	162.112	spectra/specs_ms.pklbin	CCMSLIB00003446005	14987.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
