G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"719","main.cluster index_upperinput":"719"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	28.8992	0	0	N/A	6	719	3	6	284.0029	0	284.0029	30872840.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"720","main.cluster index_upperinput":"720"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	460.4725	0	0	N/A	5	720	9	5	1011.1725	0	1011.1725	46038060.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"721","main.cluster index_upperinput":"721"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"721","main.cluster index_upperinput":"721"}	N/A	N/A	477.4764	0	0	N/A	6	721	-1	6	370.3241	0	370.3241	51391910.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"722","main.cluster index_upperinput":"722"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	474.1051	0	0	N/A	6	722	9	6	572.3702	0	572.3702	54052552.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"723","main.cluster index_upperinput":"723"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	23.5780	0	0	N/A	6	723	13	6	176.0681	0	176.0681	14945206.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"724","main.cluster index_upperinput":"724"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	346.5750	0	0	N/A	6	724	14	6	829.6963	0	829.6963	81064290.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"725","main.cluster index_upperinput":"725"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=19490658762846319435ea3bd2fbb6bb	N-Oleoyl-D-erythro-sphingosylphosphorylcholine	0.860575	579.4319	0	0	CCMSLIB00003269731	6	725	32	6	751.5712	0	751.5712	40567560.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"726","main.cluster index_upperinput":"726"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	434.4044	0	0	N/A	6	726	9	6	801.9956	0	801.9956	24959112.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"727","main.cluster index_upperinput":"727"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=251&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	361.3803	0	0	N/A	6	727	251	6	1274.6305	0	1274.6305	42776080.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"728","main.cluster index_upperinput":"728"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=19490658762846319435ea3bd2fbb6bb	.beta.-Carboline-1-propionic acid	0.808684	346.3012	0	0	CCMSLIB00003382062	6	728	11	6	223.0832	0	223.0832	43991480.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"729","main.cluster index_upperinput":"729"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=234&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	771.1296	0	0	N/A	6	729	234	6	150.0538	0	150.0538	55091290.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"730","main.cluster index_upperinput":"730"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	532.3556	0	0	N/A	6	730	38	6	812.5909	0	812.5909	122446090.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"731","main.cluster index_upperinput":"731"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	347.2800	0	0	N/A	6	731	14	6	829.8213	0	829.8213	61838340.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"732","main.cluster index_upperinput":"732"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"732","main.cluster index_upperinput":"732"}	N/A	N/A	23.2972	0	0	N/A	5	732	-1	5	234.9960	0	234.9960	15612540.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"733","main.cluster index_upperinput":"733"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	376.9483	0	0	N/A	6	733	16	6	1086.0241	0	1086.0241	90690250.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"734","main.cluster index_upperinput":"734"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=266&task=19490658762846319435ea3bd2fbb6bb	1-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine	0.955566	560.5835	0	0	CCMSLIB00003313809	5	734	266	5	794.6054	0	794.6054	20780340.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"735","main.cluster index_upperinput":"735"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=179&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	738.5015	0	0	N/A	6	735	179	6	218.0860	0	218.0860	39464030.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"736","main.cluster index_upperinput":"736"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	17.6776	0	0	N/A	4	736	26	4	488.8716	0	488.8716	23482260.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"737","main.cluster index_upperinput":"737"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"737","main.cluster index_upperinput":"737"}	N/A	N/A	403.1598	0	0	N/A	6	737	-1	6	558.2943	0	558.2943	11763960.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"738","main.cluster index_upperinput":"738"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"738","main.cluster index_upperinput":"738"}	N/A	N/A	563.2035	0	0	N/A	5	738	-1	5	818.6023	0	818.6023	33823080.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"739","main.cluster index_upperinput":"739"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"739","main.cluster index_upperinput":"739"}	N/A	N/A	444.0985	0	0	N/A	6	739	-1	6	296.1451	0	296.1451	52754470.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"740","main.cluster index_upperinput":"740"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"740","main.cluster index_upperinput":"740"}	N/A	N/A	683.8457	0	0	N/A	6	740	-1	6	881.7516	0	881.7516	23110383.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"741","main.cluster index_upperinput":"741"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	783.9935	0	0	N/A	6	741	2	6	398.7614	0	398.7614	413570180.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"742","main.cluster index_upperinput":"742"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"742","main.cluster index_upperinput":"742"}	1-Oleoyl-2-myristoyl-sn-glycero-3-phosphocholine	0.987874	606.4370	0	0	CCMSLIB00003268391	6	742	-1	6	732.5520	0	732.5520	355428604.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"743","main.cluster index_upperinput":"743"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=19490658762846319435ea3bd2fbb6bb	1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine	0.983719	598.3992	0	0	CCMSLIB00003268413	6	743	38	6	760.5920	0	760.5920	747043528.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"744","main.cluster index_upperinput":"744"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=70&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	606.5475	0	0	N/A	5	744	70	5	111.0564	0	111.0564	290018880.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"745","main.cluster index_upperinput":"745"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"745","main.cluster index_upperinput":"745"}	N/A	N/A	33.3863	0	0	N/A	5	745	-1	5	153.0591	0	153.0591	28696760.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"746","main.cluster index_upperinput":"746"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"746","main.cluster index_upperinput":"746"}	N/A	N/A	760.7683	0	0	N/A	5	746	-1	5	181.0133	0	181.0133	20897530.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"747","main.cluster index_upperinput":"747"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=117&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	717.6634	0	0	N/A	6	747	117	6	850.5536	0	850.5536	38792958.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"748","main.cluster index_upperinput":"748"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=19490658762846319435ea3bd2fbb6bb	1,2-Dipalmitoyl-sn-glycero-O-ethyl-3-phosphatidylcholine cation	0.989439	757.4255	0	0	CCMSLIB00003582214	6	748	38	6	734.5666	0	734.5666	35848899.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"749","main.cluster index_upperinput":"749"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"749","main.cluster index_upperinput":"749"}	N/A	N/A	290.9312	0	0	N/A	5	749	-1	5	240.1591	0	240.1591	17409380.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"750","main.cluster index_upperinput":"750"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	468.5052	0	0	N/A	5	750	17	5	301.1602	0	301.1602	12945950.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"751","main.cluster index_upperinput":"751"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"751","main.cluster index_upperinput":"751"}	N/A	N/A	658.4373	0	0	N/A	5	751	-1	5	431.3515	0	431.3515	8803020.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"752","main.cluster index_upperinput":"752"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=103&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	368.7311	0	0	N/A	5	752	103	5	633.2552	0	633.2552	13555490.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"753","main.cluster index_upperinput":"753"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	222.5705	0	0	N/A	5	753	3	5	251.1250	0	251.1250	5760869.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"754","main.cluster index_upperinput":"754"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	426.3593	0	0	N/A	5	754	9	5	798.9780	0	798.9780	35854434.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"755","main.cluster index_upperinput":"755"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	1-Palmitoyl-sn-glycero-3-phosphocholine	0.964379	502.0326	0	0	CCMSLIB00003235175	4	755	9	4	496.3394	0	496.3394	50313020.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"756","main.cluster index_upperinput":"756"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"756","main.cluster index_upperinput":"756"}	N/A	N/A	426.8170	0	0	N/A	5	756	-1	5	303.6459	0	303.6459	25289740.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"757","main.cluster index_upperinput":"757"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=165&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	296.0066	0	0	N/A	5	757	165	5	464.1911	0	464.1911	22483009.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"758","main.cluster index_upperinput":"758"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	378.8488	0	0	N/A	5	758	46	5	463.2322	0	463.2322	11564758.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"759","main.cluster index_upperinput":"759"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	342.2084	0	0	N/A	5	759	14	5	829.5712	0	829.5712	78013800.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"760","main.cluster index_upperinput":"760"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"760","main.cluster index_upperinput":"760"}	N/A	N/A	38.2850	0	0	N/A	5	760	-1	5	367.1477	0	367.1477	13985410.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"761","main.cluster index_upperinput":"761"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"761","main.cluster index_upperinput":"761"}	N/A	N/A	47.6212	0	0	N/A	5	761	-1	5	612.4255	0	612.4255	19571010.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"762","main.cluster index_upperinput":"762"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=133&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	380.9097	0	0	N/A	5	762	133	5	450.3300	0	450.3300	39214120.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"763","main.cluster index_upperinput":"763"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	563.1482	0	0	N/A	5	763	3	5	376.3182	0	376.3182	16773340.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"764","main.cluster index_upperinput":"764"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=51&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	638.6265	0	0	N/A	5	764	51	5	862.6242	0	862.6242	18609200.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"765","main.cluster index_upperinput":"765"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=194&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	19.5786	0	0	N/A	4	765	194	4	145.0341	0	145.0341	18315820.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"766","main.cluster index_upperinput":"766"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	576.1608	0	0	N/A	4	766	32	4	828.5486	0	828.5486	28549240.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"767","main.cluster index_upperinput":"767"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	452.1763	0	0	N/A	4	767	9	4	1261.3170	0	1261.3170	10650200.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"768","main.cluster index_upperinput":"768"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	554.0544	0	0	N/A	5	768	25	5	226.1378	0	226.1378	27421910.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"769","main.cluster index_upperinput":"769"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"769","main.cluster index_upperinput":"769"}	7.alpha.-Hydroxy-3-oxo-4-cholestenoic acid	0.839053	471.9387	0	0	CCMSLIB00003267002	5	769	-1	5	431.3150	0	431.3150	16910280.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"770","main.cluster index_upperinput":"770"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=103&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	595.7702	0	0	N/A	5	770	103	5	299.1376	0	299.1376	22028000.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"771","main.cluster index_upperinput":"771"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=82&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	283.4408	0	0	N/A	5	771	82	5	319.1282	0	319.1282	9051620.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"772","main.cluster index_upperinput":"772"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	358.6812	0	0	N/A	5	772	12	5	1274.3428	0	1274.3428	43245350.0
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=19490658762846319435ea3bd2fbb6bb&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"773","main.cluster index_upperinput":"773"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=77&task=19490658762846319435ea3bd2fbb6bb	N/A	N/A	465.7657	0	0	N/A	5	773	77	5	621.2706	0	621.2706	15407150.0
