row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_Blk_no_inj_02.mzML Peak area,L_C18_Polar_16_Blk_no_inj_04.mzML Peak area,L_C18_Polar_16_Blk_no_inj_06.mzML Peak area,L_C18_Polar_16_Blk_no_inj_08.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area
699,737.6197599352561,340.379796666796,13859500,18534400.0,24737800.0,20967800.0,0.0,0.0,0.0,0.0,2170360.0,2887020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,172.964486414301,41.8996245741616,8252790,14130500.0,10577400.0,10268600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4378320.0,0.0,0.0,1909150.0,0.0,0.0
701,606.3067813281659,467.89935845487196,5196910,4680640.0,6692190.0,9487650.0,0.0,0.0,0.0,2276370.0,0.0,2847700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,400.168636618937,265.04586920924,5455710,8311180.0,9193780.0,7528380.0,0.0,0.0,0.0,0.0,1125090.0,1120100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,539.311983148883,411.30246096351,24526200,924546.0,53534800.0,51509800.0,0.0,0.0,0.0,0.0,9081470.0,7580260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,737.7307311771201,344.620606296128,10846200,9234980.0,21154300.0,18595100.0,0.0,0.0,0.0,0.0,2505540.0,2741320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,183.02016838597,37.473998784296,1000770,1626100.0,1483190.0,1651590.0,0.0,0.0,242965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,194.059831493259,18.0037180079967,10461600,21990900.0,20585400.0,6930810.0,0.0,0.0,0.0,0.0,1255920.0,1545180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,239.995781039973,30.9152495255438,2483190,5158910.0,0.0,5079390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947046.0,0.0,1230610.0,0.0,0.0
708,188.153899839021,23.676384167381602,2122990,3448530.0,2566870.0,2892950.0,0.0,0.0,0.0,0.0,602207.0,1104400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,466.32862988563204,486.446552508864,6859990,6708680.0,7755200.0,16018500.0,0.0,0.0,0.0,0.0,1330810.0,2486740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,296.120642068691,277.320544025471,12484400,25867100.0,24649600.0,0.0,0.0,0.0,0.0,4032930.0,3995220.0,3877400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,828.550087178432,762.558529949359,11690000,14583100.0,13784100.0,25611900.0,0.0,0.0,0.0,0.0,0.0,0.0,1582400.0,2888620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,266.63844145511297,423.33680359081103,5439890,9138240.0,9867960.0,5395870.0,0.0,0.0,0.0,1344080.0,1453300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,279.116142517608,22.1590396333424,674268,0.0,0.0,1638540.0,0.0,0.0,0.0,0.0,574049.0,1158750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,765.987895833445,435.00149125675904,8363950,4253720.0,7484970.0,4101880.0,0.0,0.0,0.0,12335100.0,0.0,13644100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,570.352212237588,459.78260782365,7375770,2059900.0,3843890.0,23913400.0,0.0,0.0,0.0,0.0,2897000.0,4164670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,149.05951819262302,48.120733387159795,12862200,37744000.0,0.0,16852400.0,0.0,0.0,0.0,3509430.0,3574120.0,2630920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,546.37826728543,463.781198626615,3682090,4284720.0,4794290.0,4402200.0,0.0,0.0,0.0,2827450.0,0.0,2101770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,280.138325326357,24.442154572477797,4728070,4866450.0,6290660.0,6364980.0,0.0,0.0,0.0,3131240.0,2987010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,284.00286607577004,28.8992477365939,5145470,6587830.0,7201030.0,9563950.0,0.0,0.0,0.0,0.0,1101640.0,1272920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,1011.1725041682199,460.47245552025805,7673010,14711900.0,0.0,19061700.0,0.0,0.0,0.0,2588200.0,0.0,2003250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,370.324136786243,477.47642725301597,8565320,6822470.0,25711000.0,6881780.0,0.0,0.0,0.0,0.0,1821340.0,1590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,572.370175066729,474.105098320659,9008760,10939400.0,11200900.0,20200000.0,0.0,0.0,0.0,0.0,911632.0,1791860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,176.06809223759498,23.5780090177195,2490870,958666.0,1075140.0,2765850.0,0.0,0.0,0.0,3084540.0,4570140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,829.6963444812931,346.574953077678,13510700,15627100.0,24892900.0,21152900.0,0.0,0.0,0.0,0.0,2761110.0,3119580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,751.5712097351019,579.4319092549459,6761260,1023630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9888590.0,8187860.0,7636520.0,7069700.0,0.0,0.0,0.0,0.0,0.0
726,801.995633932946,434.40435151620795,4159850,4068530.0,8922550.0,4316670.0,0.0,0.0,0.0,0.0,2583930.0,907582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,1274.63049108268,361.38029905457495,7129350,8039230.0,10715400.0,14014300.0,0.0,0.0,0.0,1239430.0,0.0,1638370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,223.083246072102,346.30123827528,7331910,4550810.0,19486100.0,9351780.0,0.0,0.0,0.0,1162060.0,0.0,2108820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,150.053825441677,771.129647076204,9181880,12604800.0,6086930.0,16741900.0,0.0,0.0,0.0,0.0,0.0,0.0,4325960.0,6149820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,812.5909051823751,532.355626935629,20407700,1773910.0,44768200.0,21577600.0,0.0,0.0,0.0,0.0,0.0,26923000.0,0.0,0.0,0.0,0.0,0.0,6995680.0,0.0,0.0,0.0
731,829.8212770868649,347.280040942952,10306400,11929000.0,18481300.0,14765500.0,0.0,0.0,0.0,0.0,2818420.0,3537720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,234.99602968878798,23.2972385690059,2602090,2950450.0,3535780.0,5119740.0,0.0,0.0,0.0,0.0,0.0,1404480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,1086.02413813015,376.948347167158,15115000,14605500.0,26120000.0,28804000.0,0.0,0.0,0.0,0.0,3003420.0,3042330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,794.6053727489481,560.583466890606,3463390,0.0,1851230.0,2494650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792610.0,0.0,0.0,0.0,8178460.0,0.0,0.0,0.0
735,218.086022541371,738.501541628529,6577340,0.0,1808070.0,0.0,2346280.0,0.0,0.0,0.0,0.0,3630240.0,0.0,0.0,0.0,0.0,23566400.0,0.0,1535700.0,0.0,0.0
736,488.871577189304,17.6776478027658,3913710,0.0,0.0,0.0,0.0,0.0,0.0,4997370.0,5790470.0,8780710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,558.2943370264389,403.159767687829,1960660,0.0,3199170.0,2557800.0,0.0,0.0,0.0,1205550.0,1446880.0,1393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,818.60226530942,563.203465274968,5637180,0.0,5201740.0,5435340.0,0.0,0.0,0.0,0.0,6725920.0,10822900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,296.14510411699297,444.098468700142,8792410,0.0,16820600.0,11931100.0,0.0,0.0,0.0,6182020.0,4408160.0,4620180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,881.7515972818139,683.845699773073,3851730,0.0,504783.0,0.0,4747500.0,3848980.0,0.0,3104280.0,7053110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,398.76136826404604,783.9935367549159,68928400,0.0,0.0,3565580.0,0.0,0.0,0.0,0.0,0.0,0.0,101102000.0,84380096.0,82549000.0,73045104.0,0.0,0.0,0.0,0.0,0.0
742,732.551951124986,606.437017250914,59238100,0.0,0.0,14572600.0,0.0,0.0,0.0,0.0,0.0,0.0,83231904.0,110942000.0,41496900.0,45947100.0,0.0,0.0,0.0,0.0,0.0
743,760.591980320134,598.399161810048,124507000,0.0,0.0,17507200.0,0.0,0.0,0.0,0.0,0.0,0.0,92133904.0,0.0,0.0,0.0,0.0,206919008.0,295766016.0,10210400.0,0.0
744,111.056430238107,606.5475479032859,48697200,0.0,0.0,20157700.0,0.0,0.0,0.0,1503820.0,0.0,0.0,0.0,0.0,0.0,0.0,1602160.0,0.0,218058000.0,0.0,0.0
745,153.059090967193,33.3862747954668,4782790,0.0,0.0,0.0,3158820.0,2965200.0,2317950.0,15472000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,181.013330200831,760.768289119834,3751870,0.0,0.0,0.0,0.0,3358060.0,0.0,0.0,0.0,2724540.0,6381610.0,4681450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,850.553636757265,717.663381735389,6465490,0.0,0.0,0.0,0.0,0.0,957858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7929040.0,17842400.0,2829250.0,2768920.0
748,734.5666243470979,757.4254941714529,5974820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053770.0,1374350.0,0.0,0.0,0.0,9733860.0,15876200.0,835899.0,0.0
749,240.15914800145302,290.931171508579,3481880,1135260.0,3957910.0,7352990.0,0.0,0.0,0.0,0.0,0.0,1481340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,301.160181872319,468.505217894535,2589190,3411620.0,3756070.0,2081270.0,0.0,0.0,0.0,0.0,0.0,1107800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,431.351545827697,658.437292165689,1760600,1545830.0,2258040.0,1966920.0,0.0,0.0,0.0,0.0,0.0,1271630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,633.255211833461,368.73106491301,2711100,2165300.0,2694840.0,4513380.0,0.0,0.0,0.0,0.0,0.0,1470870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,251.124950954573,222.57051724719202,1152170,1386530.0,1299800.0,0.0,0.0,0.0,0.0,953345.0,969024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,798.977978009192,426.35931170772903,7170890,6733300.0,13801000.0,7541740.0,0.0,0.0,0.0,0.0,607504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,496.339423346129,502.032552387193,10062600,0.0,6456820.0,13503200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20290400.0
756,303.645864038992,426.817047079328,5057950,4179110.0,12328900.0,2621050.0,0.0,0.0,0.0,0.0,1102730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,464.19113461056503,296.006608156218,4496600,4373120.0,4881180.0,7804240.0,0.0,0.0,0.0,0.0,927869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,463.23219336585504,378.848808984545,2312950,3146990.0,3911820.0,1251540.0,0.0,0.0,0.0,0.0,0.0,941458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,829.571191990294,342.208395273506,15602800,15373100.0,20896300.0,23469800.0,0.0,0.0,0.0,0.0,0.0,2671800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,367.14767019664805,38.2849952328256,2797080,3065590.0,3433670.0,3313200.0,0.0,0.0,0.0,0.0,0.0,1375870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,612.425465248294,47.62119710054439,3914200,3677530.0,5836490.0,5030940.0,0.0,0.0,0.0,0.0,1111850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,450.329977046124,380.909746677572,7842820,1374700.0,3985120.0,21234700.0,0.0,0.0,0.0,0.0,4776780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,376.31818582928594,563.14822175555,3354670,5009400.0,3450000.0,3672930.0,0.0,0.0,0.0,0.0,0.0,1286340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,862.624198103004,638.626456596949,3721840,3376780.0,5111570.0,4218280.0,0.0,0.0,0.0,0.0,0.0,2180730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,145.03408718239598,19.5785926949103,4709260,2294220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5637870.0,0.0,0.0,0.0,5674470.0
766,828.5486025097,576.160840660649,5709850,14322200.0,2550660.0,5966530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,1261.31696880203,452.176343969,2130040,1990520.0,2457120.0,4072520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,226.137771768144,554.0543894347701,5484380,5929980.0,4933830.0,8265440.0,0.0,0.0,0.0,0.0,0.0,0.0,2808280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,431.31501140891703,471.93868550000605,3382060,2609180.0,4473470.0,5237920.0,0.0,0.0,0.0,0.0,0.0,1207650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,299.137649193866,595.7701932561621,4405600,4093170.0,5076750.0,7059530.0,0.0,0.0,0.0,0.0,0.0,1392950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,319.128239733113,283.440756117393,1810320,1535740.0,1902860.0,2585100.0,0.0,0.0,0.0,0.0,0.0,1217600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,1274.3427938855198,358.68116121655197,8649070,7550300.0,10940200.0,13755400.0,0.0,0.0,0.0,0.0,0.0,2350380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,621.27064147485,465.765705417293,3081430,2411730.0,3396280.0,4896530.0,0.0,0.0,0.0,0.0,0.0,1621180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,374.30270901905897,527.694719734587,5625290,1604060.0,9871970.0,9635290.0,0.0,0.0,0.0,0.0,0.0,1389840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,1274.48691870799,358.130782128488,8935840,8982620.0,10524800.0,13326500.0,0.0,0.0,0.0,0.0,0.0,2909460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,162.058166824652,37.4778214496478,4214160,5389590.0,5910330.0,4489060.0,0.0,0.0,0.0,0.0,1067670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,337.16634086374097,548.612206289651,4803520,3398620.0,3965100.0,7750120.0,0.0,0.0,0.0,0.0,0.0,4100220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,398.329081500577,501.5405510672,3515440,7178860.0,1692790.0,4796240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,302.22720073617296,317.778686089087,2182590,2641010.0,2433280.0,2427450.0,0.0,0.0,0.0,0.0,1228610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,305.172713457415,466.01903867770994,6435440,22191500.0,1239420.0,1066320.0,0.0,0.0,0.0,0.0,1244510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,158.978481287555,15.8512352049016,33628600,31589800.0,51427900.0,48560100.0,0.0,0.0,0.0,0.0,0.0,2936770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,563.427295370272,581.161818777387,14007800,18727600.0,15542900.0,20539400.0,0.0,0.0,0.0,0.0,0.0,1221160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,469.38796851058294,589.326928696532,8501960,7046220.0,11432800.0,13479600.0,0.0,0.0,0.0,0.0,0.0,2049230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,437.37313581915396,457.68088993542295,2364310,2113760.0,2519280.0,3594260.0,0.0,0.0,0.0,0.0,0.0,1229950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,510.391034871771,492.238897866257,7056150,6440460.0,9789200.0,10006000.0,0.0,0.0,0.0,0.0,0.0,1988950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,174.05239512146701,83.10950205765309,4041390,3920120.0,4806050.0,5973120.0,0.0,0.0,0.0,0.0,0.0,1466280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,380.208901841048,574.982235416132,3000900,1758470.0,2843150.0,4477690.0,0.0,0.0,0.0,0.0,0.0,2924310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,550.385822816521,499.28585563910696,9675150,9876680.0,8411990.0,18592600.0,0.0,0.0,0.0,0.0,0.0,1819320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,281.153539168864,467.95454811324004,3061010,1981370.0,1884300.0,5811500.0,0.0,0.0,0.0,0.0,2566870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,965.600903672872,381.75986416019896,8475240,5538070.0,8847840.0,16759500.0,0.0,0.0,0.0,0.0,0.0,2755550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,581.238806265562,601.7395485411789,3213160,2707800.0,3525640.0,5200820.0,0.0,0.0,0.0,0.0,0.0,1418400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,211.131925997597,240.11065285256,2452950,1952690.0,2500840.0,4743040.0,0.0,0.0,0.0,0.0,0.0,615241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,619.490098901183,632.156550697793,10033000,14603900.0,10787100.0,12280400.0,0.0,0.0,0.0,0.0,0.0,2460510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,205.127408418843,299.290237886139,2789400,1401920.0,3613620.0,5220560.0,0.0,0.0,0.0,0.0,0.0,921493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,166.084096291117,20.0616001645554,19859200,27424200.0,22125500.0,28138600.0,0.0,0.0,0.0,0.0,0.0,1748380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,476.30601366118,239.311728466919,2152570,2706400.0,2494740.0,2549070.0,0.0,0.0,0.0,860051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,663.495087928802,694.387149663885,6867060,9211320.0,9007490.0,6823070.0,0.0,0.0,0.0,0.0,0.0,2426340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,319.12817900274104,276.30916714233797,3457680,2620860.0,4389030.0,5454880.0,0.0,0.0,0.0,0.0,0.0,1365950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,551.3168491001529,450.78784541334096,6558270,8421500.0,9076740.0,6877950.0,0.0,0.0,0.0,0.0,0.0,1856890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,154.04723395031,28.246749200015,5946460,7924350.0,7916880.0,6457970.0,0.0,0.0,0.0,1486640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,353.229609872616,379.295018031029,7194630,8829060.0,7053100.0,11184200.0,0.0,0.0,0.0,1712170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,452.361542897606,657.358740162982,3328350,5143620.0,3046240.0,4714920.0,0.0,0.0,0.0,0.0,0.0,408610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,647.5115881414799,556.448753465157,8405700,8129200.0,7617490.0,16123500.0,0.0,0.0,0.0,0.0,0.0,1752620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,282.118316954804,23.7799905353056,1964190,1973930.0,2442760.0,2104300.0,0.0,0.0,0.0,0.0,0.0,1335760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,884.605959197122,641.264855033508,1806560,1244700.0,2137290.0,2589230.0,0.0,0.0,0.0,0.0,0.0,1255040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,623.288366782938,488.100659498678,4563860,2939420.0,3009470.0,9826120.0,0.0,0.0,0.0,0.0,0.0,2480430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,504.30426543114197,470.588160347769,2769580,3349180.0,3388650.0,3408050.0,0.0,0.0,0.0,0.0,0.0,932421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,335.98420473623503,22.213387570092898,1373960,0.0,2116760.0,3379060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,752.5375224066969,575.3786754077111,5790010,1543880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666180.0,0.0,0.0,0.0,0.0,0.0,16946400.0,2003590.0
810,207.007116701944,32.9289714028794,1013480,0.0,1170010.0,1082080.0,0.0,0.0,0.0,649683.0,1152130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,835.632451255935,653.082051969967,3632410,0.0,2604440.0,5592400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709290.0,2623520.0,0.0
812,357.278310710643,453.15211950059995,4628340,0.0,7979260.0,6932660.0,0.0,0.0,0.0,0.0,1645850.0,1955600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,793.5609929499291,772.3575157883889,9501120,0.0,2109060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8648730.0,27246700.0,0.0,0.0,0.0,0.0,0.0
814,118.070211425251,91.8368923425494,20996500,0.0,14154800.0,0.0,0.0,0.0,0.0,2262870.0,2510370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65057900.0,0.0,0.0
815,849.578335821914,744.017520013257,3193860,0.0,0.0,1604370.0,0.0,0.0,0.0,0.0,0.0,0.0,3783660.0,5273370.0,0.0,2114030.0,0.0,0.0,0.0,0.0,0.0
816,614.33929281932,485.175143783818,1742830,0.0,0.0,2097060.0,0.0,0.0,0.0,1552210.0,1544890.0,1777170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,810.571922121208,552.546108286635,22423200,0.0,0.0,1676250.0,0.0,0.0,0.0,0.0,0.0,0.0,6200480.0,0.0,0.0,0.0,0.0,0.0,81815904.0,0.0,0.0
818,877.60992327882,720.523987347121,2032100,0.0,0.0,0.0,1732460.0,0.0,3123560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311770.0,1960600.0,0.0
819,833.650591888591,573.296990488951,4791600,0.0,0.0,0.0,3468310.0,0.0,6110850.0,0.0,3764350.0,5822870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,312.942536152734,765.8640600188251,2974190,0.0,0.0,0.0,0.0,3074560.0,0.0,0.0,0.0,0.0,3107930.0,1934620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,633.148851034887,557.0093262518229,1097090,0.0,0.0,0.0,0.0,1253890.0,0.0,0.0,0.0,876529.0,0.0,0.0,0.0,0.0,893006.0,0.0,0.0,0.0,0.0
822,190.11192973543598,716.3447761640159,2057200,0.0,0.0,0.0,0.0,2528620.0,1176160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030000.0,0.0,0.0,0.0,0.0
823,159.968544237297,759.9561294935339,10298000,0.0,0.0,0.0,0.0,2583790.0,0.0,0.0,0.0,0.0,2458280.0,0.0,0.0,0.0,36149800.0,0.0,0.0,0.0,0.0
824,213.98263165910498,772.126744107951,1148670,0.0,0.0,0.0,0.0,1030320.0,0.0,0.0,0.0,0.0,1401850.0,1167330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,191.017282331102,23.6353705285548,1932620,0.0,0.0,0.0,0.0,0.0,1303660.0,1296710.0,1591580.0,3538550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,774.5723467230679,586.842412787459,4551980,0.0,0.0,0.0,0.0,0.0,7055610.0,0.0,0.0,5002360.0,5002020.0,0.0,0.0,0.0,0.0,0.0,0.0,1147950.0,0.0
827,208.026033601432,678.981681770066,4329260,0.0,0.0,0.0,0.0,0.0,1502260.0,0.0,0.0,1612060.0,0.0,0.0,0.0,0.0,12634900.0,0.0,0.0,1567800.0,0.0
828,148.099277431397,711.927868418354,5786770,0.0,0.0,0.0,0.0,0.0,2484760.0,0.0,0.0,10464000.0,0.0,0.0,0.0,0.0,7476200.0,0.0,0.0,0.0,0.0
829,410.78474109818296,524.005377630402,15130400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21455200.0,18793900.0,0.0,20272500.0,0.0,0.0,0.0,0.0,0.0
830,444.307772456065,448.29281384470397,1452580,0.0,0.0,0.0,0.0,0.0,1868610.0,0.0,0.0,1326200.0,1157430.0,0.0,0.0,0.0,0.0,0.0,0.0,1458100.0,0.0
