#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
21	M+H	541151	1	L-Carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf21	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3	N/A	HCD	Positive	ESI	162.113	lib-00000.mgf	Bronze	3	0.986533	47.533	0.00770569	1	NIST17	NIST	162.113	N/A	0	4	C[N+](C)(C)CC(CC(=O)[O-])O	1	162.105	spectra/specs_ms.mgf	CCMSLIB00003446004	1.33698e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 
223	M+H	59403542	1	1-Palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf223	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27,29,33,35,44H,6-7,9,11-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	N/A	HCD	Positive	ESI	806.569	lib-00000.mgf	Bronze	3	0.871757	4.08632	805.555	1	NIST17	NIST	806.569	N/A	0	4	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	2	806.566	spectra/specs_ms.mgf	CCMSLIB00003313748	1.78743e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
231	M+H-C3H4O3	537553	1	N-Acetyl-L-tyrosine	Isolated	NIST	0.0	spectra/specs_ms.mgf231	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1	N/A	HCD	Positive	ESI	136.076	lib-00000.mgf	Bronze	3	0.99551	58.0857	270.113	1	NIST17	NIST	136.076	N/A	0	6	CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O	3	136.068	spectra/specs_ms.mgf	CCMSLIB00003445292	5.01893e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
232	M+H	1187844	1	S-Methyl-L-cysteine	Isolated	NIST	0.0	spectra/specs_ms.mgf232	InChI=1S/C4H9NO2S/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1	N/A	HCD	Positive	ESI	136.043	lib-00000.mgf	Bronze	3	0.893555	5.04728	135.034	1	NIST17	NIST	136.043	N/A	0	4	CSCC(C(=O)[O-])[NH3+]	2	136.042	spectra/specs_ms.mgf	CCMSLIB00003368467	347423	UPDATE-SINGLE-ANNOTATED-BRONZE	 
239	M+H-H2O	5147002	1	O-Acetyl-L-serine	Isolated	NIST	0.0	spectra/specs_ms.mgf239	InChI=1S/C5H9NO4/c1-3(7)10-2-4(6)5(8)9/h4H,2,6H2,1H3,(H,8,9)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	130.05	lib-00000.mgf	Bronze	3	0.837296	20.7675	258.077	1	NIST17	NIST	130.05	N/A	0	3	CC(=O)OCC(C(=O)[O-])[NH3+]	3	130.047	spectra/specs_ms.mgf	CCMSLIB00003297542	1.61894e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
240	M+H	130614061	1	1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf240	N/A	N/A	Q-TOF	Positive	ESI	758.569	lib-00000.mgf	Bronze	3	0.970953	1.60922	757.56	1	NIST17	NIST	758.569	N/A	0	5	N/A	2	758.568	spectra/specs_ms.mgf	CCMSLIB00003173885	2.11735e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
25	M+H	78513	1	Tris(2-butoxyethyl) phosphate	Isolated	NIST	0.0	spectra/specs_ms.mgf25	InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3	N/A	HCD	Positive	ESI	399.251	lib-00000.mgf	Bronze	3	0.981554	2.21668	796.489	1	NIST17	NIST	399.251	N/A	0	12	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	3	399.251	spectra/specs_ms.mgf	CCMSLIB00003265641	4.46955e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
250	M+H	35418598	1	1-Stearoyl-2-arachidonyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf250	N/A	N/A	HCD	Positive	ESI	810.601	lib-00000.mgf	Bronze	3	0.965826	5.42133	1619.17	1	NIST17	NIST	810.601	N/A	0	9	N/A	3	810.596	spectra/specs_ms.mgf	CCMSLIB00003336397	1.6078e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
253	M+H	696048	1	5-Methyl-5,6-Dihydrouracil	Isolated	NIST	0.0	spectra/specs_ms.mgf253	InChI=1S/C5H8N2O2/c1-3-2-6-5(9)7-4(3)8/h3H,2H2,1H3,(H2,6,7,8,9)	N/A	HCD	Positive	ESI	129.066	lib-00000.mgf	Bronze	3	0.776108	20.9258	256.125	1	NIST17	NIST	129.066	N/A	0	4	CC1CNC(=O)NC1=O	3	129.069	spectra/specs_ms.mgf	CCMSLIB00003306677	593869	UPDATE-SINGLE-ANNOTATED-BRONZE	 
256	M+H	519095	1	Benzoylecgonine	Isolated	NIST	0.0	spectra/specs_ms.mgf256	InChI=1S/C16H19NO4/c1-17-11-7-8-12(17)14(15(18)19)13(9-11)21-16(20)10-5-3-2-4-6-10/h2-6,11-14H,7-9H2,1H3,(H,18,19)/t11-,12-,13+,14-/m1/s1	N/A	HCD	Positive	ESI	290.139	lib-00000.mgf	Bronze	3	0.977447	3.15548	0.000915527	1	NIST17	NIST	290.139	N/A	0	8	CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)O	1	290.138	spectra/specs_ms.mgf	CCMSLIB00003441357	1.59679e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
260	M+H	58082	1	Caffeine	Isolated	NIST	0.0	spectra/specs_ms.mgf260	InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	N/A	HCD	Positive	ESI	195.088	lib-00000.mgf	Bronze	3	0.898526	1.5643	0.000305176	1	NIST17	NIST	195.088	N/A	0	3	CN1C=NC2=C1C(=O)N(C(=O)N2C)C	1	195.087	spectra/specs_ms.mgf	CCMSLIB00003465799	1.08479e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
262	M+H-C4H10O	30833535	1	Monoisobutyl phthalate	Isolated	NIST	0.0	spectra/specs_ms.mgf262	InChI=1S/C12H14O4/c1-8(2)7-16-12(15)10-6-4-3-5-9(10)11(13)14/h3-6,8H,7H2,1-2H3,(H,13,14)	N/A	HCD	Positive	ESI	149.023	lib-00000.mgf	Bronze	3	0.863288	1.3311	0.000198364	1	NIST17	NIST	149.023	N/A	0	4	CC(C)COC(=O)C1=CC=CC=C1C(=O)O	1	149.023	spectra/specs_ms.mgf	CCMSLIB00003371712	403889	UPDATE-SINGLE-ANNOTATED-BRONZE	 
265	M+Na	17364168	1	1-Palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf265	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	N/A	HCD	Positive	ESI	518.322	lib-00000.mgf	Bronze	3	0.673712	0	0	1	NIST17	NIST	518.322	N/A	0	5	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	518.322	spectra/specs_ms.mgf	CCMSLIB00003498394	1.05903e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
278	M+H	126738	1	Tributyl phosphate	Isolated	NIST	0.0	spectra/specs_ms.mgf278	InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3	N/A	HCD	Positive	ESI	267.172	lib-00000.mgf	Bronze	3	0.960796	13.4785	532.319	1	NIST17	NIST	267.172	N/A	0	5	CCCCOP(=O)(OCCCC)OCCCC	3	267.168	spectra/specs_ms.mgf	CCMSLIB00003265732	527164	UPDATE-SINGLE-ANNOTATED-BRONZE	 
28	M+H	97698	1	N-Acetyl-L-alanine	Isolated	NIST	0.0	spectra/specs_ms.mgf28	InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)	N/A	HCD	Positive	ESI	132.066	lib-00000.mgf	Bronze	3	0.954587	33.3909	131.049	1	NIST17	NIST	132.066	N/A	0	3	CC(C(=O)O)NC(=O)C	2	132.061	spectra/specs_ms.mgf	CCMSLIB00003472595	2.01988e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
280	M+H	19420565	1	1-Oleoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf280	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	N/A	HCD	Positive	ESI	522.355	lib-00000.mgf	Bronze	3	0.859791	1.40215	0.000732422	1	NIST17	NIST	522.355	N/A	0	14	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	522.355	spectra/specs_ms.mgf	CCMSLIB00003267843	2.86584e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
288	M+H-NH3	60184	1	L-Tyrosine	Isolated	NIST	0.0	spectra/specs_ms.mgf288	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	N/A	HCD	Positive	ESI	165.055	lib-00000.mgf	Bronze	3	0.977396	0.554682	9.15527e-05	1	NIST17	NIST	165.055	N/A	0	5	C1=CC(=CC=C1CC(C(=O)[O-])[NH3+])O	1	165.055	spectra/specs_ms.mgf	CCMSLIB00003304524	2.36298e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
292	M+H	4235954	1	1,2-dioleoyl-sn-glycero-3-phosphatidylcholine	Isolated	NIST	0.0	spectra/specs_ms.mgf292	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h20-23,42H,6-19,24-41H2,1-5H3/b22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	786.601	lib-00000.mgf	Bronze	3	0.982616	3.18134	0.00250244	1	NIST17	NIST	786.601	N/A	0	9	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCCC	1	786.598	spectra/specs_ms.mgf	CCMSLIB00003585031	5.12302e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
293	M+H	99264990	1	1-Docosahexaenoyl-2-stearoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf293	InChI=1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-26-21-19-17-15-13-11-9-7-2/h8,10,14,16,20,22,24-25,28,30,34,36,46H,6-7,9,11-13,15,17-19,21,23,26-27,29,31-33,35,37-45H2,1-5H3/b10-8-,16-14-,22-20-,25-24-,30-28-,36-34-/t46-/m1/s1	N/A	HCD	Positive	ESI	834.601	lib-00000.mgf	Bronze	3	0.943645	6.143	0.00512695	1	NIST17	NIST	834.601	N/A	0	6	CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)([O-])OCC[N+](C)(C)C	1	834.596	spectra/specs_ms.mgf	CCMSLIB00003375308	752221	UPDATE-SINGLE-ANNOTATED-BRONZE	 
297	M+H	112845	1	Erucamide	Isolated	NIST	0.0	spectra/specs_ms.mgf297	InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-	N/A	HCD	Positive	ESI	338.342	lib-00000.mgf	Bronze	3	0.8797	2.34514	0.000793457	1	NIST17	NIST	338.342	N/A	0	8	CCCCCCCCC=CCCCCCCCCCCCC(=O)N	1	338.341	spectra/specs_ms.mgf	CCMSLIB00003270773	376201	UPDATE-SINGLE-ANNOTATED-BRONZE	 
310	M+H	63683	1	L-Methionine	Isolated	NIST	0.0	spectra/specs_ms.mgf310	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	N/A	Q-TOF	Positive	ESI	150.058	lib-00000.mgf	Bronze	3	0.99691	0.7118	149.051	1	NIST17	NIST	150.058	N/A	0	7	CSCCC(C(=O)O)N	2	150.058	spectra/specs_ms.mgf	CCMSLIB00003200797	7.35184e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
312	M+H-H2O	1354631289	1	N-Ethylbuphedrone	Isolated	NIST	0.0	spectra/specs_ms.mgf312	InChI=1S/C12H17NO/c1-3-11(13-4-2)12(14)10-8-6-5-7-9-10/h5-9,11,13H,3-4H2,1-2H3	N/A	IT-FT/ion trap with FTMS	Positive	ESI	174.128	lib-00000.mgf	Bronze	3	0.691875	1.13919	346.24	1	NIST17	NIST	174.128	N/A	0	3	CCC(C(=O)C1=CC=CC=C1)NCC	3	174.128	spectra/specs_ms.mgf	CCMSLIB00003435877	360842	UPDATE-SINGLE-ANNOTATED-BRONZE	 
325	M+H	998061	1	1,2-Dilinoleoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf325	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,42H,6-13,18-19,24-41H2,1-5H3/b16-14-,17-15-,22-20-,23-21-/t42-/m1/s1	N/A	HCD	Positive	ESI	782.569	lib-00000.mgf	Bronze	3	0.965045	4.44562	0.003479	1	NIST17	NIST	782.569	N/A	0	8	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC	1	782.573	spectra/specs_ms.mgf	CCMSLIB00003268179	1.01372e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 
33	M+H	17364168	1	1-Palmitoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf33	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	N/A	HCD	Positive	ESI	496.34	lib-00000.mgf	Bronze	3	0.870528	1.41416	0.000701904	1	NIST17	NIST	496.34	N/A	0	14	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	496.339	spectra/specs_ms.mgf	CCMSLIB00003498325	1.75212e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
332	M+Na	6254893	1	Palmitoyl sphingomyelin	Isolated	NIST	0.0	spectra/specs_ms.mgf332	InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38(42)37(36-47-48(44,45)46-35-34-41(3,4)5)40-39(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/b32-30+/t37-,38+/m0/s1	N/A	HCD	Positive	ESI	725.557	lib-00000.mgf	Bronze	3	0.935153	1.43007	0.0010376	1	NIST17	NIST	725.557	N/A	0	13	CCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O	1	725.556	spectra/specs_ms.mgf	CCMSLIB00003709367	1.62735e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
342	M+H	4792158	1	Pentaethylene glycol	Isolated	NIST	0.0	spectra/specs_ms.mgf342	InChI=1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2	N/A	HCD	Positive	ESI	239.149	lib-00000.mgf	Bronze	3	0.980094	1.65892	238.141	1	NIST17	NIST	239.149	N/A	0	6	C(COCCOCCOCCOCCO)O	2	239.148	spectra/specs_ms.mgf	CCMSLIB00003440923	347192	UPDATE-SINGLE-ANNOTATED-BRONZE	 
348	M+H	348663	1	D-Ornithine	Isolated	NIST	0.0	spectra/specs_ms.mgf348	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m1/s1	N/A	Q-TOF	Positive	ESI	133.097	lib-00000.mgf	Bronze	3	0.989609	2.29288	264.179	1	NIST17	NIST	133.097	N/A	0	3	C(CC(C(=O)O)N)CN	3	133.097	spectra/specs_ms.mgf	CCMSLIB00003183609	419971	UPDATE-SINGLE-ANNOTATED-BRONZE	 
352	M+H	3992458	1	Decanoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf352	InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3/t15-/m1/s1	N/A	HCD	Positive	ESI	316.248	lib-00000.mgf	Bronze	3	0.98064	1.92998	0.000610352	1	NIST17	NIST	316.248	N/A	0	9	CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	316.248	spectra/specs_ms.mgf	CCMSLIB00003423586	2.57916e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
353	M+H	28047156	1	Phenylacetyl-L-glutamine	Isolated	NIST	0.0	spectra/specs_ms.mgf353	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	N/A	HCD	Positive	ESI	265.118	lib-00000.mgf	Bronze	3	0.983095	2.18708	0.000579834	1	NIST17	NIST	265.118	N/A	0	7	C1=CC=C(C=C1)CC(=O)NC(CCC(=O)N)C(=O)O	1	265.118	spectra/specs_ms.mgf	CCMSLIB00003372300	697443	UPDATE-SINGLE-ANNOTATED-BRONZE	 
355	M+H	108273898	1	1-Pentadecanoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf355	InChI=1S/C23H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24(2,3)4/h22,25H,5-21H2,1-4H3/t22-/m1/s1	N/A	HCD	Positive	ESI	482.324	lib-00000.mgf	Bronze	3	0.829525	7.08646	0.00341797	1	NIST17	NIST	482.324	N/A	0	5	CCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	482.328	spectra/specs_ms.mgf	CCMSLIB00003268893	1.9157e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
356	M+Na	19420576	1	1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf356	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/t25-/m1/s1	N/A	HCD	Positive	ESI	546.353	lib-00000.mgf	Bronze	3	0.959176	1.67571	0.000915527	1	NIST17	NIST	546.353	N/A	0	9	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	546.352	spectra/specs_ms.mgf	CCMSLIB00003269084	2.4441e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
357	M+H	20064191	1	L-Propionylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf357	InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3/t8-/m1/s1	N/A	HCD	Positive	ESI	218.139	lib-00000.mgf	Bronze	3	0.9865	0.48965	0.000106812	1	NIST17	NIST	218.139	N/A	0	5	CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	218.139	spectra/specs_ms.mgf	CCMSLIB00003591860	5.21264e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
366	M+H	103902	1	Acetaminophen	Isolated	NIST	0.0	spectra/specs_ms.mgf366	InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	152.071	lib-00000.mgf	Bronze	3	0.955337	0.702381	0.000106812	1	NIST17	NIST	152.071	N/A	0	4	CC(=O)NC1=CC=C(C=C1)O	1	152.07	spectra/specs_ms.mgf	CCMSLIB00003554055	929507	UPDATE-SINGLE-ANNOTATED-BRONZE	 
370	M+H	25243952	1	Octanoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf370	InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1	N/A	HCD	Positive	ESI	288.217	lib-00000.mgf	Bronze	3	0.959688	3.07064	0.00088501	1	NIST17	NIST	288.217	N/A	0	7	CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	288.216	spectra/specs_ms.mgf	CCMSLIB00003411982	4.09822e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
382	M+H-C2H2O	537553	1	N-Acetyl-L-tyrosine	Isolated	NIST	0.0	spectra/specs_ms.mgf382	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1	N/A	HCD	Positive	ESI	182.081	lib-00000.mgf	Bronze	3	0.994758	1.17323	0.000213623	1	NIST17	NIST	182.081	N/A	0	7	CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O	1	182.081	spectra/specs_ms.mgf	CCMSLIB00003445255	2.6836e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 
385	M+H	19794935	1	Trazodone	Isolated	NIST	0.0	spectra/specs_ms.mgf385	InChI=1S/C19H22ClN5O/c20-16-5-3-6-17(15-16)23-13-11-22(12-14-23)8-4-10-25-19(26)24-9-2-1-7-18(24)21-25/h1-3,5-7,9,15H,4,8,10-14H2	N/A	HCD	Positive	ESI	372.159	lib-00000.mgf	Bronze	3	0.975523	0.574011	0.000213623	1	NIST17	NIST	372.159	N/A	0	9	C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl	1	372.158	spectra/specs_ms.mgf	CCMSLIB00003471103	2.98445e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
387	M+H	611596	1	Paraxanthine	Isolated	NIST	0.0	spectra/specs_ms.mgf387	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)	N/A	HCD	Positive	ESI	181.072	lib-00000.mgf	Bronze	3	0.818021	1.68538	0.000305176	1	NIST17	NIST	181.072	N/A	0	3	CN1C=NC2=C1C(=O)N(C(=O)N2)C	1	181.072	spectra/specs_ms.mgf	CCMSLIB00003327608	3.8357e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
391	M+H	20559164	1	1-Myristoyl-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.mgf391	InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/t21-/m1/s1	N/A	Q-TOF	Positive	ESI	468.309	lib-00000.mgf	Bronze	3	0.888473	1.30331	467.3	1	NIST17	NIST	468.309	N/A	0	9	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	2	468.308	spectra/specs_ms.mgf	CCMSLIB00003183496	1.79261e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
392	M+H-H2O	22737979	1	9-cis-Retinol	Isolated	NIST	0.0	spectra/specs_ms.mgf392	InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6+,12-11+,16-8-,17-13+	N/A	HCD	Positive	ESI	269.226	lib-00000.mgf	Bronze	3	0.929295	17.1163	0.00460815	1	NIST17	NIST	269.226	N/A	0	10	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C	1	269.222	spectra/specs_ms.mgf	CCMSLIB00003374559	632228	UPDATE-SINGLE-ANNOTATED-BRONZE	 
394	M+H	2922830	1	L-Kynurenine	Isolated	NIST	0.0	spectra/specs_ms.mgf394	InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)	N/A	HCD	Positive	ESI	209.092	lib-00000.mgf	Bronze	3	0.991882	1.45953	0.000305176	1	NIST17	NIST	209.092	N/A	0	8	C1=CC=C(C(=C1)C(=O)CC(C(=O)[O-])[NH3+])N	1	209.092	spectra/specs_ms.mgf	CCMSLIB00003453122	2.32364e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 
395	M+H	53862354	1	1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine	Isolated	NIST	0.0	spectra/specs_ms.mgf395	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	N/A	HCD	Positive	ESI	454.293	lib-00000.mgf	Bronze	3	0.922404	0.873288	0.000396729	1	NIST17	NIST	454.293	N/A	0	9	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	1	454.292	spectra/specs_ms.mgf	CCMSLIB00003269308	634733	UPDATE-SINGLE-ANNOTATED-BRONZE	 
