"SUID","Adduct","AllGroups","ATTRIBUTE_ALL_SAMPLES","ATTRIBUTE_Dilution","ATTRIBUTE_FILENAME","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:0","GNPSGROUP:1","GNPSGROUP:125","GNPSGROUP:25","GNPSGROUP:5","GNPSGROUP:625","GNPSGROUP:BLANKS","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03","GNPSGROUP:SAMPLES","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","UniqueFileSources"
"781",,"N/A","SAMPLES,BLANKS","625,5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_Blk_no_inj_08,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_Blk_no_inj_04,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","10","36",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","6607800.0","1.7905422E7","5621730.0","2.064455E7","6334110.0","6099330.0","6607800.0","2158720.0","1180220.0","1341550.0","1927310.0","1747580.0","2515600.0","2070930.0","3251820.0","1.36957E7","957902.0","1495890.0","1.73632E7","1785460.0","2368050.0","1702120.0","1551560.0","2037920.0","2140860.0","1920550.0","5.6605142E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""10"",""main.cluster index_upperinput"":""10""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"10","19","296.2421",,"296.2421","357.5203","0.0","false","10",,,,"6.3212942E7","N/A"
"782",,"N/A","SAMPLES,BLANKS","625,5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","198","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","2537290.0","9751090.0","7899030.0","7696200.0","6175660.0","4298320.0","2537290.0","2537290.0","0.0","0.0","0.0","1882310.0","1921210.0","2372140.0","2511420.0","2507730.0","4731940.0","1847230.0","3475300.0","2373670.0","2202470.0","2627560.0","3069000.0","0.0","2290370.0","2007950.0","3.58203E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""198"",""main.cluster index_upperinput"":""198""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""198"",""main.cluster index_upperinput"":""198""}",,,,,,,,,"198","15","272.9436",,"272.9436","18.552","0.0","false","198",,,,"3.835759E7","N/A"
"783",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","914","215",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5419040.0","0.0","2510040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1982270.0","1564460.0","1872310.0","0.0","2510040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7929080.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""914"",""main.cluster index_upperinput"":""914""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=215&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"914","4","650.4384",,"650.4384","581.4892","0.0","false","914",,,,"7929080.0","N/A"
"784","M+H","N/A","SAMPLES,BLANKS","5,1,0","L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_01","0","1390","-1","1-Hexadecyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","7712070.0","4606080.0","0.0","0.0","1500100.0","0.0","7712070.0","0.0","0.0","7712070.0","0.0","0.0","0.0","1500100.0","4606080.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6106180.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003503310","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1390"",""main.cluster index_upperinput"":""1390""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1390"",""main.cluster index_upperinput"":""1390""}","InChI=1S/C44H82NO7P/c1-6-8-10-12-14-16-18-20-22-23-24-25-27-29-31-33-35-37-44(46)52-43(42-51-53(47,48)50-40-38-45(3,4)5)41-49-39-36-34-32-30-28-26-21-19-17-15-13-11-9-7-2/h14,16,20,22,24-25,29,31,43H,6-13,15,17-19,21,23,26-28,30,32-42H2,1-5H3/b16-14-,22-20-,25-24-,31-29-","HCD","ESI","Positive","3","0.00299072","0.980392","3.89118","1390","3","768.5872","NIST","768.5872","618.6786","0.0","false","1390","7","CCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC","CCMSLIB00003503310","1.381825E7","N/A"
"785",,"N/A","SAMPLES,BLANKS","625,5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","116","54",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","8880830.0","3350183.0","1.19257E7","6987310.0","1.018209E7","6060360.0","8880830.0","7390520.0","0.0","1490310.0","0.0","3632580.0","3951390.0","2598120.0","2809740.0","540443.0","0.0","3343370.0","0.0","3643940.0","4497560.0","3715220.0","3712920.0","1436830.0","2261090.0","2362440.0","3.8505643E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""116"",""main.cluster index_upperinput"":""116""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=54&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"116","15","265.0111",,"265.0111","23.7781","0.0","false","116",,,,"4.7386473E7","N/A"
"786",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","884","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7180840.0","0.0","2997050.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2544470.0","2412190.0","2224180.0","0.0","2997050.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.017789E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""884"",""main.cluster index_upperinput"":""884""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""884"",""main.cluster index_upperinput"":""884""}",,,,,,,,,"884","4","603.2206",,"603.2206","602.3692","0.0","false","884",,,,"1.017789E7","N/A"
"787",,"N/A","SAMPLES","1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","1246","107",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4298430.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1432810.0","1173260.0","1692360.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4298430.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1246"",""main.cluster index_upperinput"":""1246""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=107&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1246","3","273.6646",,"273.6646","470.5029","0.0","false","1246",,,,"4298430.0","N/A"
"788",,"N/A","SAMPLES","625,1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_625_02","0","1566","160",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6122950.0","0.0","0.0","0.0","6122950.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6122950.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6122950.0","0.0","1.22459E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1566"",""main.cluster index_upperinput"":""1566""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=160&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1566","2","127.0864",,"127.0864","649.1981","0.0","false","1566",,,,"1.22459E7","N/A"
"789",,"N/A","SAMPLES,BLANKS","25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01","0","1368","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","1275440.0","1513300.0","0.0","1751160.0","0.0","0.0","1275440.0","1275440.0","0.0","0.0","0.0","0.0","0.0","0.0","1513300.0","0.0","0.0","0.0","1751160.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3264460.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1368"",""main.cluster index_upperinput"":""1368""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1368"",""main.cluster index_upperinput"":""1368""}",,,,,,,,,"1368","3","270.2785",,"270.2785","543.5231","0.0","false","1368",,,,"4539900.0","N/A"
"790",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01","0","1505","97",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1126580.0","0.0","1126580.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1126580.0","0.0","0.0","0.0","1126580.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2253160.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1505"",""main.cluster index_upperinput"":""1505""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1505","2","1282.496",,"1282.496","366.346","0.0","false","1505",,,,"2253160.0","N/A"
"791","M+H","N/A","SAMPLES,BLANKS","125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_02","0","411","145","Piperine","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","1.82698E7","2.245998E8","2.91084E7","1.125877E8","0.0","0.0","1.82698E7","1.82698E7","0.0","0.0","0.0","0.0","0.0","0.0","3.84566E7","9.92888E7","8.68544E7","2286280.0","1.07842E8","2459420.0","2089400.0","1.09219E7","1.60971E7","0.0","0.0","0.0","3.662959E8","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003344488","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""411"",""main.cluster index_upperinput"":""411""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=145&task=2c48a477ec094123987cdf90db4be8e4","InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+","HCD","ESI","Positive","3","285.135","0.9648","2.77293","411","10","286.143","NIST","286.143","409.8431","0.0","false","411","11","C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3","CCMSLIB00003344488","3.845657E8","N/A"
"792",,"N/A","SAMPLES","1","L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","1284","41",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2735837.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","911946.0","961388.0","862503.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2735837.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1284"",""main.cluster index_upperinput"":""1284""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=41&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1284","3","358.2438",,"358.2438","237.5693","0.0","false","1284",,,,"2735837.0","N/A"
"793","M+H","N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","969","1","Diazepam","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6294470.0","0.0","1800250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2023680.0","2275370.0","1995420.0","0.0","1800250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8094720.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003360113","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""969"",""main.cluster index_upperinput"":""969""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=2c48a477ec094123987cdf90db4be8e4","InChI=1S/C16H13ClN2O/c1-19-14-8-7-12(17)9-13(14)16(18-10-15(19)20)11-5-3-2-4-6-11/h2-9H,10H2,1H3","IT-FT/ion trap with FTMS","ESI","Positive","3","0.000701904","0.921955","2.46214","969","4","285.0782","NIST","285.0782","367.0921","0.0","false","969","8","CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3","CCMSLIB00003360113","8094720.0","N/A"
"794",,"N/A","SAMPLES,BLANKS","5,125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02","0","286","33",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","9594040.0","2.639897E7","1.723491E7","1.352355E7","1.037299E7","0.0","9594040.0","9594040.0","0.0","0.0","0.0","7394010.0","2978980.0","0.0","6715090.0","1.00995E7","9584380.0","3774150.0","0.0","9749400.0","5317230.0","4834920.0","7082760.0","0.0","0.0","0.0","6.753042E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""286"",""main.cluster index_upperinput"":""286""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"286","11","176.9717",,"176.9717","10.7039","0.0","false","286",,,,"7.712446E7","N/A"
"795",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","1154","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4792440.0","0.0","2119350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1727950.0","1286890.0","1777600.0","0.0","2119350.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6911790.0",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1154"",""main.cluster index_upperinput"":""1154""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1154"",""main.cluster index_upperinput"":""1154""}",,,,,,,,,"1154","4","628.4718",,"628.4718","665.7585","0.0","false","1154",,,,"6911790.0","N/A"
"796",,"N/A","SAMPLES","125,25,1","L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","801","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.307679E7","1712170.0","1.11842E7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7194630.0","8829060.0","7053100.0","0.0","1.11842E7","0.0","0.0","1712170.0","0.0","0.0","0.0","0.0","3.597316E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""801"",""main.cluster index_upperinput"":""801""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""801"",""main.cluster index_upperinput"":""801""}",,,,,,,,,"801","5","353.2296",,"353.2296","379.295","0.0","false","801",,,,"3.597316E7","N/A"
"797",,"N/A","SAMPLES","125,25,1","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_02","0","300","76",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4679423.0","4876840.0","2091266.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1008340.0","892933.0","2778150.0","979556.0","0.0","1111710.0","0.0","0.0","4876840.0","0.0","0.0","0.0","1.1647529E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""300"",""main.cluster index_upperinput"":""300""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=76&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"300","6","122.5469",,"122.5469","36.2113","0.0","false","300",,,,"1.1647529E7","N/A"
"798",,"N/A","SAMPLES","125,1","L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","1383","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4569800.0","9139600.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4569800.0","0.0","0.0","0.0","0.0","0.0","0.0","2698040.0","6441560.0","0.0","0.0","0.0","1.37094E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1383"",""main.cluster index_upperinput"":""1383""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1383"",""main.cluster index_upperinput"":""1383""}",,,,,,,,,"1383","3","907.7714",,"907.7714","695.9008","0.0","false","1383",,,,"1.37094E7","N/A"
"799",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","1164","44",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.371751E7","0.0","3879930.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4399360.0","6855810.0","2462340.0","0.0","3879930.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.759744E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1164"",""main.cluster index_upperinput"":""1164""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2c48a477ec094123987cdf90db4be8e4",,,,,,,,,"1164","4","617.4744",,"617.4744","599.9116","0.0","false","1164",,,,"1.759744E7","N/A"
"800",,"N/A","SAMPLES,BLANKS","125,25,1,0","L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","545","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","1723560.0","1.945672E7","4375350.0","7001880.0","0.0","0.0","1723560.0","1723560.0","0.0","0.0","0.0","0.0","0.0","0.0","4651070.0","7143400.0","7662250.0","0.0","7001880.0","0.0","0.0","2109640.0","2265710.0","0.0","0.0","0.0","3.083395E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""545"",""main.cluster index_upperinput"":""545""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""545"",""main.cluster index_upperinput"":""545""}",,,,,,,,,"545","7","317.0464",,"317.0464","232.1344","0.0","false","545",,,,"3.255751E7","N/A"
"801",,"N/A","SAMPLES","25,1","L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02","0","910","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.739436E7","0.0","5302890.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5674310.0","5346270.0","6373780.0","0.0","5302890.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.269725E7",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""910"",""main.cluster index_upperinput"":""910""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""910"",""main.cluster index_upperinput"":""910""}",,,,,,,,,"910","4","504.3293",,"504.3293","472.1429","0.0","false","910",,,,"2.269725E7","N/A"
