row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_Blk_no_inj_02.mzML Peak area,L_C18_Polar_16_Blk_no_inj_04.mzML Peak area,L_C18_Polar_16_Blk_no_inj_06.mzML Peak area,L_C18_Polar_16_Blk_no_inj_08.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area
235,300.200716942403,199.354648723696,15250620.0,13717690.0,11116050.0,0.0,0.0,0.0,5515626.0,5467715.0,4453565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,223.09637221518798,350.246096040645,16671120.0,2222586.0,2199115.0,0.0,0.0,0.0,3248045.0,3562104.0,3761569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,596.289376997392,258.586176756119,6717316.0,8663833.0,7848599.0,0.0,0.0,0.0,1200231.0,485739.1875,661817.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,226.044856777792,28.2925028651324,29319660.0,33355140.0,39499200.0,0.0,0.0,0.0,5186869.0,6494329.0,6708259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,310.16076893266,489.59085374706495,14624540.0,16894640.0,13932330.0,0.0,0.0,0.0,2702950.0,3670363.0,5116316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,265.117691509187,197.54685220837501,49675720.0,58938272.0,61716600.0,0.0,0.0,0.0,9474700.0,10376890.0,10545790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,526.291938710807,442.003999368104,27811860.0,35786272.0,62147008.0,0.0,0.0,0.0,4848952.0,5660872.0,7014812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,290.66695622766105,489.35160501902,20949840.0,22218360.0,20404250.0,0.0,0.0,0.0,3915755.0,5479757.0,10452500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,218.138558647074,34.2080762681559,143990896.0,152232096.0,141510400.0,0.0,0.0,0.0,24660940.0,24270090.0,22888420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,541.327940324499,462.570963843551,29533580.0,38267992.0,34389592.0,0.0,0.0,0.0,3701782.0,3225892.0,3025131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,316.247645013944,350.043754244376,69680160.0,48710208.0,53628460.0,0.0,0.0,0.0,8050434.0,7895254.0,7806233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,416.363982592563,664.4941841463201,10978530.0,15986020.0,16335330.0,0.0,0.0,0.0,2389275.0,3826773.0,6309790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,770.4615534942011,451.043964960475,25437350.0,36225120.0,37612800.0,0.0,0.0,0.0,10090650.0,7528823.0,6509714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,384.173809977397,293.33778849168,29468870.0,25786120.0,25887940.0,0.0,0.0,0.0,4674672.0,4511985.0,4942424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1002.6604352897,451.56807935026603,11855290.0,14999210.0,18603120.0,0.0,0.0,0.0,2610395.0,3379246.0,2456078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,369.351157639443,682.830990041577,3229538.0,5465769.0,4676846.0,0.0,0.0,4013496.0,0.0,4957523.0,24348420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,269.225707150181,549.8535314996531,16279880.0,26150610.0,52643912.0,0.0,0.0,0.0,2837545.0,3363068.0,8339252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,454.29231483077103,448.836860607398,52665288.0,75310352.0,115382600.0,0.0,0.0,0.0,9370687.0,9920239.0,14004240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,543.3434028718631,489.204969830622,29999780.0,37469860.0,37616352.0,0.0,0.0,0.0,5640530.0,6160564.0,8603279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,251.12738833179,398.14887652861097,17484840.0,19990850.0,20295300.0,0.0,0.0,0.0,3724114.0,3480139.0,4243620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,471.737202538109,260.106250434886,12977420.0,12825720.0,13227830.0,0.0,0.0,0.0,2427658.0,2513660.0,2210766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,288.288928462276,380.202240720326,35228368.0,28285560.0,29173160.0,0.0,0.0,0.0,12506140.0,10369880.0,11141870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,548.3701885519059,473.786262012092,16639510.0,32882220.0,34812460.0,0.0,0.0,0.0,2050443.0,2018132.0,3683439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,466.315872719199,356.08770817770795,6675001.0,8575550.0,12037780.0,0.0,0.0,0.0,1898160.0,1870521.0,2388261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,209.09177977844502,45.0773573336749,4197182.0,3910768.0,4096630.0,0.0,0.0,0.0,8401762.0,8644837.0,7182679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,657.589350990342,267.07871900915404,6194335.0,7966147.0,7860712.0,0.0,0.0,0.0,1427547.0,1193874.0,1198793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,703.5724420948511,770.278433628675,6784641.0,6208881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7193874.0,6835672.0,3386726.0,2260765.0,0.0,0.0,0.0,0.0,0.0,0.0
262,302.174826046182,489.10581520463796,14714600.0,20948210.0,12478760.0,0.0,0.0,0.0,4244134.0,5746926.0,7216607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,813.6830149142199,768.7290584775999,0.0,23597380.0,26168030.0,0.0,0.0,3402572.0,0.0,0.0,2821080.0,0.0,0.0,0.0,10235510.0,0.0,0.0,1657985.0,0.0,0.0,0.0
264,732.551769911687,601.2150832669059,0.0,17447490.0,26958120.0,0.0,0.0,0.0,0.0,0.0,0.0,112230304.0,142956496.0,51084968.0,62086688.0,0.0,0.0,0.0,0.0,0.0,0.0
265,139.987632847645,769.233220413335,0.0,106239800.0,110282896.0,0.0,3936174.0,0.0,2835208.0,107729000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069996.0
266,808.580542944602,584.404279125802,0.0,43308740.0,105421904.0,0.0,0.0,0.0,0.0,62754720.0,92210200.0,114422000.0,279206688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1013.6530840109401,451.51768494217794,0.0,0.0,93904400.0,0.0,467182.1875,870753.8125,38992700.0,36963220.0,53656272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,808.581074696456,766.956365604113,0.0,0.0,0.0,26862440.0,0.0,42983820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60831168.0,83503320.0,242528000.0,169631008.0,0.0
269,205.12626991481997,22.274154925648197,0.0,0.0,0.0,11578700.0,11495540.0,11184980.0,2737263.0,2575097.0,2576937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,412.777195671595,774.253605161093,0.0,0.0,0.0,3080483.0,0.0,2509335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9546081.0,11781690.0,34510980.0,24971430.0,0.0
271,227.982544072766,782.806519210105,0.0,0.0,0.0,0.0,0.0,40029472.0,0.0,0.0,45190800.0,43204792.0,42299680.0,0.0,0.0,0.0,0.0,0.0,39355832.0,37787640.0,0.0
272,832.582163048723,593.8892718814769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44301040.0,53388592.0,26234680.0,41606272.0,0.0,79333712.0,106975200.0,0.0,0.0,0.0
273,856.582376710876,767.8444759961369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3279536.0,4453240.0,949684.0,1666330.0,0.0,971638.6875,818431.125,0.0,0.0,0.0
274,287.631643884067,440.897645588517,39318768.0,0.0,33471750.0,0.0,0.0,0.0,9641083.0,12910770.0,8493885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,998.287454709396,748.545940798351,2299920.0,3079314.0,3634490.0,0.0,0.0,0.0,1133707.0,0.0,2617910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,1043.70192365568,462.41472604019503,64131192.0,82606920.0,98565272.0,0.0,0.0,0.0,1316447.0,976998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,140.067969354711,16.4868394368543,228427008.0,234967392.0,225868000.0,23652780.0,15980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,286.22820872475,549.710706917451,5880685.0,4668733.0,7900354.0,0.0,0.0,0.0,4131991.0,0.0,2936034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,370.29485286755,503.70166205741896,35270920.0,37635880.0,34355840.0,0.0,0.0,0.0,0.0,4552559.0,4210262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,291.646098799381,443.108066299102,28957030.0,0.0,21777510.0,0.0,0.0,0.0,7785687.0,8860479.0,6106084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,169.05814101816298,19.265875044138,23489660.0,29507120.0,36439220.0,0.0,0.0,0.0,0.0,15526070.0,920010.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,123.043867715156,27.2750200784924,893884.875,1011292.0,1039306.0,0.0,0.0,0.0,0.0,7263739.0,7546419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,663.452738082681,717.413991671697,2830336.0,2394300.0,3224971.0,0.0,0.0,2410192.0,0.0,0.0,2624252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,130.049712728554,21.730142103593998,46663568.0,53819192.0,55476728.0,0.0,0.0,0.0,0.0,34871920.0,297347.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,370.29497530429296,401.77058714991404,23638920.0,22825060.0,20844070.0,0.0,0.0,0.0,0.0,2121473.0,1892462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,177.101983563016,26.6915943328726,2985888.0,0.0,2506339.0,0.0,0.0,0.0,1037787.0,915456.375,1130359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,400.763633394703,560.680923624225,31612870.0,40286848.0,64112568.0,0.0,0.0,0.0,0.0,0.0,26921460.0,417171584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,663.495071550486,684.979577553965,14676000.0,9575445.0,12740770.0,0.0,0.0,0.0,0.0,1237417.0,3501578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,357.278365053165,437.56614759920194,1590135.0,15584090.0,15930830.0,0.0,0.0,0.0,0.0,1892982.0,2245727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,459.355070665146,474.76334233172304,4418454.0,4727810.0,4084859.0,0.0,0.0,0.0,0.0,1981091.0,1860898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,400.34153168912496,448.28365032965104,30230530.0,44430248.0,0.0,0.0,0.0,0.0,3956030.0,4130381.0,4589296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,191.04000007788002,18.6811983943479,24783020.0,30859550.0,39664232.0,0.0,0.0,0.0,16256050.0,0.0,429119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,231.083611898278,27.9789546839434,23152370.0,26348090.0,42789160.0,0.0,0.0,0.0,0.0,5590614.0,8402592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,284.205954596739,114.59426640992599,5246788.0,10969590.0,14682280.0,0.0,0.0,0.0,0.0,7292223.0,10363660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,526.264101822183,398.66819916304803,5761683.0,6950912.0,8785577.0,0.0,0.0,0.0,1831744.0,0.0,1906080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,292.65385738119596,455.223671555607,11264310.0,14057230.0,8427897.0,0.0,0.0,0.0,2178805.0,3083398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,258.622814336278,438.704605210038,10624550.0,10711790.0,6992193.0,0.0,0.0,0.0,2076123.0,2647273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,737.619762905161,338.939677167877,22287830.0,28608110.0,26629380.0,0.0,0.0,0.0,0.0,5198059.0,6360028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,585.269512825623,616.714786648665,9869303.0,11252720.0,17121940.0,0.0,0.0,0.0,0.0,2833130.0,6923713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,512.334050496387,366.873108400681,15020440.0,16917730.0,23416310.0,0.0,0.0,0.0,2238106.0,0.0,2812088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,166.097372182684,769.1735271634419,17039240.0,0.0,20263430.0,23801720.0,0.0,27906080.0,23906200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,296.14508271722303,451.76987894620794,23052590.0,19572480.0,0.0,0.0,0.0,0.0,8368116.0,8876829.0,7434785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1102.05664489633,373.589098263089,45895072.0,56528000.0,0.0,0.0,0.0,0.0,11629410.0,11718240.0,9418289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,363.216403608537,320.596190064162,8691584.0,8464648.0,11034230.0,0.0,0.0,0.0,0.0,1844256.0,1991886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,780.550914897133,608.384669284664,30333270.0,61624752.0,87219720.0,0.0,0.0,0.0,0.0,11261980.0,0.0,43475192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,410.76165583679904,775.929745821299,5871149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9883147.0,7836491.0,7146573.0,4013409.0,0.0,0.0,0.0,0.0,0.0,0.0
307,403.0093180633701,23.8689815945582,8134966.0,12515720.0,18024290.0,0.0,0.0,0.0,3356381.0,0.0,4584949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,578.441255538806,30.7908575280158,6765749.0,5486898.0,6491180.0,0.0,0.0,0.0,1875109.0,1873732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,180.989448621109,771.5756196865809,4634671.0,0.0,0.0,2268078.0,0.0,0.0,7918790.0,0.0,0.0,0.0,0.0,0.0,5494037.0,0.0,86817112.0,0.0,0.0,0.0,0.0
310,239.14859792065,114.781649189687,16221160.0,15386780.0,11405730.0,0.0,0.0,0.0,9172426.0,9950376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,212.999195968387,22.8217567002252,618830.375,3340008.0,1178317.0,0.0,0.0,0.0,0.0,8803972.0,10741600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,185.11460710143902,268.458980945616,17307530.0,16759000.0,0.0,6025730.0,0.0,0.0,10655260.0,11637030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,684.202281676834,759.4266434529441,0.0,1479899.0,1322527.0,0.0,0.0,1870034.0,0.0,0.0,2169300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268983.0,0.0,0.0
314,788.613618898282,769.215494759321,0.0,30001050.0,28706100.0,0.0,0.0,0.0,0.0,3065702.0,6089863.0,0.0,0.0,0.0,4685018.0,0.0,0.0,0.0,0.0,0.0,0.0
315,834.595488655451,576.712270185773,0.0,19462320.0,28199980.0,0.0,0.0,0.0,0.0,62219728.0,83030800.0,16833710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,730.535127809594,578.716742401745,0.0,14374320.0,22035780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46303912.0,59518180.0,66768512.0,0.0,0.0,0.0,0.0,0.0,0.0
317,812.6118811436031,767.139676990457,0.0,2646839.0,0.0,33148240.0,0.0,50889928.0,0.0,0.0,15845290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191537.0,0.0
318,768.589784678497,585.123849021625,0.0,18642700.0,16651940.0,0.0,0.0,0.0,0.0,8390224.0,14912370.0,0.0,0.0,0.0,0.0,0.0,0.0,3996523.0,0.0,0.0,0.0
319,751.570975792493,577.225453751259,0.0,0.0,12638820.0,0.0,0.0,0.0,0.0,0.0,0.0,17983030.0,20336420.0,12060160.0,13136910.0,0.0,0.0,0.0,0.0,0.0,0.0
320,110.01991370408501,3.02561261079296,0.0,0.0,354271.8125,407466.40625,333453.5,366822.90625,318019.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,362.925956039485,16.7951307958918,0.0,0.0,0.0,34429512.0,30433290.0,49857688.0,0.0,37760860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592140.0
322,850.5533649072639,766.5659927411169,0.0,0.0,0.0,842884.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12610720.0,21854500.0,4479818.0,2768919.0,0.0
323,633.14877852548,611.082306606637,0.0,0.0,0.0,0.0,2358972.0,0.0,1099722.0,0.0,1782106.0,0.0,0.0,0.0,0.0,1801172.0,0.0,0.0,0.0,0.0,2775813.0
324,205.01682278442001,771.8569504484799,0.0,0.0,0.0,0.0,17098460.0,0.0,0.0,0.0,3257338.0,71434480.0,68831408.0,0.0,0.0,12678660.0,0.0,0.0,0.0,0.0,0.0
325,223.063508970936,372.301002972538,0.0,0.0,0.0,0.0,0.0,4230761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977896.0,2946669.0,0.0,4533602.0,0.0,4812046.0
326,806.5653869428841,767.253494385363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84564784.0,0.0,58359660.0,41186472.0,0.0,8671634.0,10384250.0,0.0,0.0,0.0
327,744.551698673246,589.717341929642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29216880.0,38831160.0,14321930.0,18339700.0,0.0,0.0,0.0,0.0,20599730.0,0.0
328,370.25675936673895,773.920361935903,9712683.0,5644942.0,2116799.0,0.0,0.0,0.0,0.0,0.0,4087175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,272.232529424924,97.98313546771108,14193740.0,19082760.0,26078420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293828.0
330,414.32099358799695,503.312975955653,29978380.0,31725990.0,32427840.0,0.0,0.0,0.0,0.0,2583570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,469.38796804274597,574.086861290712,12832670.0,15056350.0,24741450.0,0.0,0.0,0.0,0.0,0.0,2800698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,310.30924422685797,590.071039494861,5440059.0,10550190.0,12620670.0,0.0,0.0,0.0,0.0,0.0,4537145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1115.1771817893598,358.526879405915,7646307.0,12075230.0,19550470.0,0.0,0.0,0.0,0.0,0.0,3063160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,619.490086316119,623.383193761866,19511250.0,18043760.0,18837770.0,0.0,0.0,0.0,0.0,0.0,7080074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,637.479433356036,682.111684901472,11884740.0,9631278.0,7992267.0,0.0,0.0,0.0,0.0,0.0,2930451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,282.27829564575296,552.7351519451249,8604964.0,11349470.0,18404750.0,0.0,0.0,0.0,0.0,0.0,5854586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,621.270659346785,462.98400602085195,3477911.0,6082247.0,7312472.0,0.0,0.0,0.0,0.0,0.0,2476228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,437.373129300103,474.807756966957,2571637.0,3048512.0,4606757.0,0.0,0.0,0.0,0.0,0.0,1606699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,466.32864919461304,498.56313895906,8335944.0,9775268.0,23219560.0,0.0,0.0,0.0,0.0,0.0,3128102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,808.03428446336,489.89516420438304,12782470.0,15096700.0,18644040.0,0.0,0.0,0.0,3070698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,546.795033687418,440.81270674878505,25726790.0,36601928.0,31796280.0,0.0,0.0,0.0,0.0,0.0,4374253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,371.10067986332496,580.887554545886,4744263.0,5566989.0,7026897.0,0.0,0.0,0.0,0.0,0.0,3594275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,723.540299193873,611.478601825823,10217610.0,22872340.0,33373070.0,0.0,0.0,0.0,0.0,0.0,7703359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,473.012437585864,234.19394476338698,2284863.0,4181596.0,2979934.0,0.0,0.0,0.0,0.0,0.0,395535.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,884.6059612894929,623.880048036323,2077864.0,3343122.0,3981058.0,0.0,0.0,0.0,0.0,0.0,1928134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,862.624194769322,623.8299614428321,3376785.0,5111569.0,6780707.0,0.0,0.0,0.0,0.0,0.0,3506826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,581.238798096029,616.634031320462,3965681.0,4748004.0,7339194.0,0.0,0.0,0.0,0.0,0.0,2075788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,570.352921812581,470.140119934634,2589934.0,3545820.0,3417536.0,0.0,0.0,0.0,0.0,0.0,2000256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,254.13825920526,317.456036416134,8532724.0,12731910.0,20826870.0,0.0,0.0,0.0,0.0,0.0,4091218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,345.129057703488,41.263393994760705,15569580.0,17562650.0,18590780.0,0.0,0.0,0.0,0.0,0.0,3957680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,537.1484476028501,580.984813274181,1996869.0,2355624.0,3664169.0,0.0,0.0,0.0,0.0,0.0,1658705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,344.227740442563,219.001623961576,11511690.0,12565320.0,7211967.0,0.0,0.0,0.0,4935160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,606.306717112888,463.413276484103,7513274.0,10012130.0,13265800.0,0.0,0.0,0.0,0.0,0.0,5112323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,550.385793248343,498.18350738827695,10882900.0,14426800.0,25648060.0,0.0,0.0,0.0,0.0,0.0,2404131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,1109.05626912773,370.188691887568,5534772.0,7394721.0,9585013.0,0.0,0.0,0.0,0.0,0.0,1143145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1258.30838172134,451.419283171006,15238140.0,20355480.0,21741820.0,0.0,0.0,0.0,0.0,1773178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,380.255849504928,413.048268969106,13702850.0,17440890.0,21108030.0,0.0,0.0,0.0,0.0,0.0,2902688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,431.351571283587,664.294369113949,2021752.0,3091740.0,2567824.0,0.0,0.0,0.0,0.0,0.0,1719792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,1261.31641861524,451.88531256449096,5775923.0,8746485.0,5394319.0,0.0,0.0,0.0,0.0,1202990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,612.4254492302359,46.098415091370704,3677528.0,5836491.0,5030942.0,0.0,0.0,0.0,0.0,1481462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,1018.1272291815,451.305198736223,26688990.0,37426480.0,29916140.0,0.0,0.0,0.0,0.0,3099728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,590.3210410161361,444.15672590625803,7172928.0,8900551.0,9799122.0,0.0,0.0,0.0,0.0,1917474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1010.643089948,450.955655122538,23866760.0,20513520.0,30610350.0,0.0,0.0,0.0,0.0,0.0,4533934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,633.255223269428,384.889278950717,2986967.0,3841673.0,6024654.0,0.0,0.0,0.0,0.0,0.0,2068510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
